Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2019-01-01,275.20641165380465,275.55415062841456,276.0641398575263,277.0029378524483,275.285367927339,274.75202736423665,274.5931447110186,274.85713399055226,274.50233294368,276.63596581405216,276.3920160890359,275.41482211040176,276.1022294073613,274.74756434547567,276.055821015824,275.37408338792795,275.2176790598791,274.8086971254558,275.5186993893178,276.05220210114203,275.6687198465214
2019-01-02,274.900648158531,275.3500095567971,275.9191963375273,276.7766640089797,275.172583957963,274.625372897924,274.4874668965901,274.6314084573224,274.38679444623483,276.1709638490716,276.00061075090315,275.2463267233213,276.0008208055914,274.6821887423383,275.8189376791948,275.29205461463283,275.20126949155144,274.7553372446808,275.39643659978555,275.9312894867724,275.66473568455496
2019-01-03,274.9062719372942,275.30794501195413,275.93632916285486,276.6578944170105,275.2166019210595,274.67209794518146,274.58254081920853,274.6935515775258,274.2668861364455,276.12710824205595,275.9045292340252,275.27958898506466,275.9549255005388,274.7246044942001,275.8131041575763,275.41342155908825,275.12692039599347,274.68745897696874,275.39142116959096,275.84768885079524,275.57729157319045
2019-01-04,274.7891929148915,275.23412471363656,275.9811205928241,276.7876385665391,275.0044028573796,274.44898024075263,274.37944039032607,274.5599882083652,274.337949477793,276.1231754151041,275.93232224139564,275.1102692642965,275.6366639342998,274.76947968376174,275.8441755374572,275.35725910284305,275.5779543559716,274.88034156064236,275.61156434232737,276.0800445846224,275.73257884300295
2019-01-05,274.4738078214822,275.06118057368406,275.73115376483275,276.49843134202797,274.72884049172546,274.1827723229014,274.1441376092816,274.27309155562455,274.2220539604538,275.53326974580455,275.4849226178388,274.98724574533736,275.367116502441,274.8415320766812,275.65197236926247,275.2763683140168,275.66182593806997,274.9329153029898,275.60074062542117,276.0071124011733,275.6394122940897
2019-01-06,274.46421555416504,275.12161408802666,275.3711322289121,275.90875239260924,274.7455231657626,274.2139482650253,274.1468436275049,274.2862138258781,274.09625821350465,275.1690124886401,275.0485632818967,275.13696102771513,275.37247410373,274.93510132747286,275.65166438404697,275.34887491030327,275.2923574449048,274.93082531014534,275.3299202501495,275.28080233011974,275.01326352586386
2019-01-07,274.2933071378769,274.9103413387803,274.90201280213563,275.43933910916934,274.7644888474181,274.21206174898504,274.17039154800756,274.2578972720834,273.92437856503363,274.81441322436706,274.726492701355,275.1331964698144,275.42403196247,274.58770251774797,275.1485361126177,275.0946124142203,274.5778182610154,274.3434842469261,274.8142250026006,274.92805311618116,274.71127534162406
2019-01-08,274.14852198999705,274.5490098990511,274.56637827496735,275.40622413769665,274.58927586855503,274.12738251003134,274.1835457790368,274.2274227693422,273.8708275640611,274.736418916871,274.66008060518976,274.87863372731647,275.1913309987204,274.38829006500094,274.6513979796031,274.8500702993424,274.07614015033613,273.96391802982146,274.3064039269103,274.7814447654683,274.2786387671415
2019-01-09,274.1454314056655,274.29320402291336,274.39967327943043,275.48564047766445,274.50335978386533,274.0933230769357,274.1643218502859,274.24513862793196,273.91186831133524,274.7850589582722,274.73335943682,274.65609276164264,275.0415202665075,274.41786507411484,274.34084260911453,274.60020435307894,273.9545850447124,273.96692505901694,273.9555022664292,274.5722163372518,273.8142900827512
2019-01-10,274.1894895011757,274.25211023439243,274.32866113874877,275.3463733854014,274.59010146777894,274.15106833907726,274.2537704058512,274.29724304813016,273.94404323119056,274.82711466293415,274.7527317351573,274.64430122532485,275.10206862297906,274.47109578480814,274.3201473397109,274.543760066991,273.90600313063845,273.9992221478677,273.8992680009069,274.44615761040416,273.63135646910877
