Date,FRI2,FRC2,FRI3,FRI1,FRB0,FRC1,FRK1
2019-01-01,35.69042289039466,59.76262784525589,43.09497432308974,40.46918406916208,28.586432230872983,30.978133133582528,21.148110887064735
2019-01-02,41.32807798269655,64.69926517349607,43.804404519613996,40.40832035680417,30.221185242356793,33.53942055601299,26.556891774287767
2019-01-03,53.32927183339815,60.375144166290056,56.7468741054644,49.26705274204007,39.150454675055165,34.83484205957745,29.717614294193318
2019-01-04,70.58464327772339,83.26317779104093,62.009780109648894,69.41648382294221,43.402638370710136,47.329778931423526,42.261302153859575
2019-01-05,75.97965367018469,90.20346640602085,69.62667952181533,78.51841656733033,46.75764119313696,49.94184629936271,47.24275519426409
2019-01-06,81.4912093904502,91.05978479106825,70.63921398041617,82.69692984348849,48.71085721661024,50.33063070619018,51.94792269927303
2019-01-07,111.5436686448516,102.98160136265693,95.6342555619778,108.79996082175187,62.98396610296312,62.35015592215619,66.46911446055886
2019-01-08,125.38141571262524,106.16651177853801,107.68746884852484,112.9957624478544,69.75053261504482,66.1797699336533,76.23835248495206
2019-01-09,131.5854771639208,119.7646228726477,110.53051402989826,112.93667466307006,74.34309124000737,71.295294709335,82.35059857130068
2019-01-10,159.65364255963533,143.21895258941348,131.33748859810626,125.14526041674328,86.24480500741174,82.5410720181059,92.04043656167987
2019-01-11,182.4883240912615,178.38748778905838,145.25782142149927,137.041891800183,95.45755735292303,94.5119599076708,105.27243779806047
2019-01-12,187.34387304819614,187.2381777799385,147.75431629835452,141.9081039993132,98.04151409323998,96.92617266211835,110.44505639194699
2019-01-13,189.46710418933796,195.36196281001583,147.2918367303853,140.99894337424257,98.1475260175949,100.14622921569551,112.75367210103582
2019-01-14,205.8275327242805,199.86852698303198,158.9293775976268,152.13195032840727,103.16640952176947,104.94543292781228,122.6732517031392
2019-01-15,208.77656945746105,205.10326662438536,161.0326125278303,156.77897995978532,103.68771525601333,107.26135201156065,124.72035188978317
2019-01-16,209.286811860078,209.2169629618217,160.39102456676068,155.5237652981574,102.81207709655845,108.14058232103568,124.68428653196551
2019-01-17,209.1204345300349,210.08353426662285,161.09243363342378,155.4272328407208,102.08521370854358,106.31000994337415,122.72231711467111
2019-01-18,217.5123663728922,209.16090446399326,165.04530549656553,160.01738030797762,105.98402667861635,105.12892438518105,126.57040456577391
2019-01-19,219.4438849833266,206.2986860648689,165.85901715771791,160.24875485885607,108.08825475260853,105.6765747514075,123.5695586111506
2019-01-20,228.0601485925875,211.78005297032905,171.03085112417995,163.4280017491291,110.70788804509903,109.29374562327317,125.06105747920648
2019-01-21,229.8965481255019,212.84388542393035,171.11191237333546,163.8904046665547,109.4715661496948,110.63776361923775,126.9356127873764
2019-01-22,236.7283892959303,214.98341299580045,175.34781429656317,168.68621797300642,114.18342436360466,112.83131694426066,129.93500593556035
2019-01-23,242.85461580487694,218.04953099794702,178.53964363716636,172.39982032490698,117.00426225281873,116.56448653741096,135.22608416895386
2019-01-24,243.82128225043172,214.65842005060384,178.95487289218795,171.92614214538892,116.18103915961738,115.40331909682966,135.16708662039832
2019-01-25,242.475613389852,213.32725419746652,178.3321043681688,171.25194569811154,115.99207601684046,114.37549458810878,133.5447042522044
2019-01-26,242.01593839919553,214.88394732639793,177.9662514324258,170.31020268830983,116.08326359093948,114.1227801000633,133.549233172815
2019-01-27,242.27802759640602,215.37698987452313,176.100404465198,170.05148962295422,116.19613705818253,114.83372713981701,133.98403602056428
2019-01-28,238.32836282046765,212.36911968913464,176.65905198727776,168.38605469905377,121.23250407090873,113.51139097695012,132.85417206213904
2019-01-29,233.34378404874238,206.14337520073065,174.21556470775275,166.9191273394706,119.42693578798317,110.79756140418473,129.3642550353134
2019-01-30,241.51405661046866,207.84695108065023,183.8894182602814,169.74742773710625,132.62928982775722,119.23990065352157,131.34091398647305
2019-01-31,258.4599690391142,234.02208359588545,197.14594660734562,176.93964299607993,146.4958307118094,140.82918636340645,138.9200937765297
2019-02-01,256.15660805393816,232.8796876558297,197.9486787882696,176.15389921472175,147.6264458038808,142.0242144750781,134.84742713654802
2019-02-02,248.8228537050342,240.05761262879588,187.22010093262816,165.09310616143173,141.99526066075688,143.252636816424,133.93725367296634
2019-02-03,240.35819192164305,236.41577113392174,188.917882346823,146.46561870653636,147.476630927837,144.7586777233346,126.8859985242095
2019-02-04,237.61616571400228,235.86734711991852,182.90098844797635,138.45974494754716,146.47486169508537,148.15685855955672,124.74750905345535
2019-02-05,231.7490729247421,236.9096024226543,180.40939537564694,134.65131327568767,143.78551524155284,147.89592629508684,121.33775510895983
2019-02-06,198.76006191045616,216.9496262111943,152.90517755297776,108.16581373439328,127.76141632600296,134.70279148196497,106.11841297677823
2019-02-07,202.6322526109502,229.0474491868673,153.07694634206956,116.99019962880907,128.93406486548147,140.722982710632,107.88005929777862
2019-02-08,213.43296507993375,228.47290066500582,159.4057475612855,127.49853361384352,130.9862042087087,140.79766732095806,112.66184434065967
2019-02-09,225.83294327592168,243.10626315662304,173.33577818207252,145.2138041455956,139.9049050306158,147.5675648588228,119.33754229772754
2019-02-10,214.41282138007435,221.81606873773393,164.19149675569463,151.53677612244385,133.6421071454636,139.55611875705134,111.89567256408776
2019-02-11,216.30220057216798,216.39561994236738,165.22229200149468,156.90497654541,131.71160375036186,138.7101230388055,111.56532768451537
2019-02-12,235.39111253370083,221.19885303359172,178.04838355862887,184.40430638901114,141.9398033094315,145.03900947552663,121.19307594394341
2019-02-13,237.38973747179492,228.31695064785697,177.37902422037018,191.5489261068564,147.39854207273214,148.05012363783638,121.81557496794699
