Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2019-01-01,272.39619171945156,272.16834107286155,272.2807460184111,271.542617407997,274.2421906033093,274.1093529832099,272.81148323105174,272.8509829318699,271.60994432513843,271.95023071119857,272.04900232561886,273.1074443621946,276.3965895244484,273.2174735082426,272.434655066639,272.3395376838562,272.4362395181486,273.1860499969679,272.5067910383656,271.8711193921017,272.52711583224226
2019-01-02,274.69242740385994,275.10653569339325,276.4721282404176,280.0398547263277,276.51658123631495,275.3574666661054,274.84017707743345,274.4480122234199,273.8955068949461,275.62774051808367,275.95819134909317,273.70506493195825,277.43393639230135,273.58066240576017,278.24929764399076,274.03014062211093,275.1870290846813,275.4363074539171,277.89608352733984,280.5573361243223,275.8499105109857
2019-01-03,283.63212566010316,283.7052539352374,276.9699342815887,273.53634997381135,289.60371120294616,287.7676497995678,283.5039236919361,283.52265041466273,273.475209734524,279.8176840212919,277.01242290605734,289.6707978385927,293.1876134834469,284.5392480451668,286.42776931044585,287.0564141876633,273.07004486499767,277.5202687014777,277.0525000472011,273.1419218986126,272.7745772328305
2019-01-04,281.15015015477366,277.98127470067817,286.2472767315738,297.9086314775746,276.00160319108255,277.8669844098907,279.0778431669279,280.65538481577386,281.03333299799675,290.26958837751187,289.23255129980384,276.59804557006703,277.7568526145299,294.66051497850407,291.5539508335533,279.07388666484263,280.7680277175164,291.7186462433149,286.8553732769055,289.9677435891014,282.78774712202613
2019-01-05,276.00188504352883,276.12466073452254,276.0398287689455,281.8279943598977,276.4932087030803,276.1038306392334,277.4883116810662,277.02218090853165,276.7321225210465,281.33529732846847,282.212786162596,277.9762756971964,279.07413092954556,281.6470888646724,278.8711451665507,280.65975780923924,275.7866259495281,279.1430295706292,277.6821732908925,276.67120251461694,273.9880632974459
2019-01-06,276.9546090591949,276.5606080367415,275.32507484971234,276.67897854113363,277.6693136580526,277.9284443778621,278.38086894069914,278.49688519502735,274.8961171610487,279.8316320586955,279.28308081816346,276.49711589454057,281.60300497744856,277.1618870506027,279.6662465880424,276.10265120845713,274.2032945191311,277.3069249422895,277.5978300410155,275.4495243626358,273.00064129788404
2019-01-07,286.4824193665263,289.0683740387578,287.1661836442522,291.7676583272417,288.30844502679986,287.31414289753354,284.47250034892403,285.7442096538468,279.3088614233676,288.0603201952299,284.9004584555247,291.44524683533285,293.29011947232647,301.10973148119507,306.1023590147949,301.43484458926997,279.90468000804225,288.08940410328256,289.32445284031235,286.48894316228495,276.5622106096992
2019-01-08,277.74246289792353,280.02486093776434,277.549925136019,278.8790958848485,277.5290301764309,276.0967881833206,274.73780553631474,275.3505363334716,275.5069012855621,277.158215981884,277.24972161490126,283.78995616243964,279.8672059943664,279.12127440441196,286.53882734732235,285.3945088476717,275.4298585990069,275.89599641118554,281.99180235727476,279.592600207634,275.43079988994253
2019-01-09,278.5822240370541,278.73616915341194,278.5990675803745,287.3363101519841,280.2627784388996,277.20307446625793,275.84501028336024,276.26675399701304,279.71562846014893,281.4502678340458,282.30620765425925,278.9449963347119,283.93239872002863,274.76179132173337,280.42016317422673,278.22247728238756,273.898999184619,273.43141776618893,278.91617949191516,284.04799704004796,282.0532983745922
2019-01-10,280.21244445318905,285.05380164312305,284.57847259946305,295.93396644253033,277.4678333463075,279.2822551803305,277.5788235336516,279.8596263480425,283.7541037915685,293.78050733287193,292.3844988552135,281.6518122171065,278.46639115715533,284.98523928013304,301.36147758648104,294.075756467014,274.0926546082357,277.0339392660999,282.7523054617723,278.64345072825665,272.60623452998436
