Date,TA
2016-01-01,277.29812653485
2016-01-02,281.28794548966914
2016-01-03,279.3234619799092
2016-01-04,277.0155875878957
2016-01-05,273.02491168890845
2016-01-06,273.41325829126635
2016-01-07,271.6869746337385
2016-01-08,269.1079553558458
2016-01-09,270.3635501244681
2016-01-10,271.14143560064866
2016-01-11,272.1053291108536
2016-01-12,270.7863250973843
2016-01-13,271.52595894519584
2016-01-14,273.19136542759816
2016-01-15,264.7963326295048
2016-01-16,258.5500954146071
2016-01-17,258.2651599718093
2016-01-18,257.39749355444155
2016-01-19,260.65927584216945
2016-01-20,261.2494412319581
2016-01-21,259.2110702632069
2016-01-22,261.73538556873183
2016-01-23,271.880316073568
2016-01-24,276.4007560817225
2016-01-25,277.22711267427496
2016-01-26,274.97313286307906
2016-01-27,277.70332967031203
2016-01-28,274.4914780110171
2016-01-29,274.52345517604107
2016-01-30,273.1512145258809
2016-01-31,273.35924340839915
2016-02-01,274.94379167648276
2016-02-02,277.59100018894287
2016-02-03,272.07900929702237
2016-02-04,270.4299177690405
2016-02-05,272.06859490848575
2016-02-06,270.6088286086694
2016-02-07,270.82380063506236
2016-02-08,272.0594711684933
2016-02-09,273.8826965821221
2016-02-10,269.39429278664977
2016-02-11,271.1162181814977
2016-02-12,273.65177361227535
2016-02-13,276.9405915195813
2016-02-14,274.5960346876848
2016-02-15,273.3580107144615
2016-02-16,271.054660501697
2016-02-17,268.9329941826589
2016-02-18,273.0601634063361
2016-02-19,272.22035978194134
2016-02-20,274.88276962413136
2016-02-21,278.5518689878257
2016-02-22,280.6461974585668
2016-02-23,275.9922886283425
2016-02-24,273.43988160187627
2016-02-25,275.0844785513768
2016-02-26,271.03876610611684
2016-02-27,269.59539385644274
2016-02-28,268.1952725237582
2016-02-29,268.87067383760996
2016-03-01,269.9136886483969
2016-03-02,269.24047081486833
2016-03-03,270.69047822758006
2016-03-04,270.0181400079381
2016-03-05,267.8396274862087
2016-03-06,268.84254106271595
2016-03-07,271.76577931439215
2016-03-08,274.1915182161069
2016-03-09,276.8682131585233
2016-03-10,275.945740560355
2016-03-11,278.0843654001838
2016-03-12,275.50824064751396
2016-03-13,280.1859041494714
2016-03-14,282.2722230720399
2016-03-15,279.4703865892069
2016-03-16,277.61687761289204
2016-03-17,280.36357689044974
2016-03-18,279.1584994834165
2016-03-19,277.0031795431961
2016-03-20,276.50059439336354
2016-03-21,276.96207210315305
2016-03-22,275.7813974885738
2016-03-23,275.0630641513209
2016-03-24,275.8183903640208
2016-03-25,276.3286737259422
2016-03-26,276.0390259992358
2016-03-27,275.5317467018418
2016-03-28,275.8313695215767
2016-03-29,277.3696877947806
2016-03-30,278.6458820599736
2016-03-31,277.3416496579456
2016-04-01,278.67179090935485
2016-04-02,281.94252633814403
2016-04-03,280.0537451701383
2016-04-04,279.74069154005406
2016-04-05,278.4475593865215
2016-04-06,280.36173773260055
2016-04-07,281.36071676451826
2016-04-08,279.25898619193754
2016-04-09,281.182520943658
2016-04-10,285.18385357609793
2016-04-11,284.18310878595173
2016-04-12,282.5376191159891
2016-04-13,283.3195447309938
2016-04-14,288.99418361480804
2016-04-15,288.45480893691354
2016-04-16,283.07258926416114
2016-04-17,282.3919668525931
2016-04-18,286.786793251889
2016-04-19,289.9891326402255
2016-04-20,290.8539476739062
2016-04-21,289.81341058404894
2016-04-22,287.27943199639014
2016-04-23,283.91664211634276
2016-04-24,280.7989601471223
2016-04-25,277.95225796951337
2016-04-26,276.75126000094787
2016-04-27,279.6079232455565
2016-04-28,282.28620243708673
2016-04-29,282.4728864560801
2016-04-30,280.97175799804165
2016-05-01,282.3111725259564
2016-05-02,282.7237861413227
2016-05-03,282.831218117478
2016-05-04,284.67024469032884
2016-05-05,285.397521444395
2016-05-06,286.9353222394236
2016-05-07,289.4733959391052
2016-05-08,290.36504671456237
2016-05-09,289.9448732715139
2016-05-10,288.06595975985357
2016-05-11,287.9494967334365
2016-05-12,289.03038970862247
2016-05-13,288.6412211039261
2016-05-14,287.97886042949784
2016-05-15,287.60476144098203
2016-05-16,289.05743084456435
2016-05-17,290.1634141105076
2016-05-18,289.28578139378556
2016-05-19,288.7625889410921
2016-05-20,291.20275787959815
2016-05-21,290.05474587212376
2016-05-22,288.21151331855253
2016-05-23,289.36147708665305
2016-05-24,290.9043911668012
2016-05-25,291.62142603621425
2016-05-26,291.18007154420394
2016-05-27,289.4967099703589
2016-05-28,288.1359807743802
2016-05-29,286.54242874533
2016-05-30,286.20166709837764
2016-05-31,287.3496981937129
2016-06-01,288.1290796467328
2016-06-02,288.69681137768737
2016-06-03,289.82547546002496
2016-06-04,291.2740168848831
2016-06-05,293.29454741209406
2016-06-06,295.97771828846334
2016-06-07,296.3197428850458
2016-06-08,294.29766489374094
2016-06-09,293.55374315142336
2016-06-10,292.61658435028664
2016-06-11,291.875861186708
2016-06-12,290.7791634123881
2016-06-13,289.72407667462073
2016-06-14,288.9462234275998
2016-06-15,288.49353975353597
2016-06-16,289.8617661981091
2016-06-17,291.696163651396
2016-06-18,295.14337727310857
2016-06-19,296.9405932737463
2016-06-20,299.19004620792265
2016-06-21,298.5789941428739
2016-06-22,299.0004671867429
2016-06-23,299.35570729208604
2016-06-24,297.19463291602847
2016-06-25,294.6872232842529
2016-06-26,295.69417494585116
2016-06-27,296.8961714103754
2016-06-28,297.58365788398123
2016-06-29,298.35269555678605
2016-06-30,297.95402877809767
2016-07-01,295.20469460238917
2016-07-02,295.28666935046056
2016-07-03,298.23356212797506
2016-07-04,300.3914093846194
2016-07-05,302.354256065945
