Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2050-12-08,2.640431175885432,2.750276820841356,3.614967511509811,5.312614591208666,2.7929120647468464,2.5073115125482186,2.297997234914954,2.5421388652808905,2.9289235896484365,4.567785375557168,4.4516469398671825,2.357142520033294,3.386841498501951,2.5411110991346115,3.7551742600597273,2.613482192875277,3.7109376587260736,3.1381295531511477,3.521745346635916,4.4889353321047345,3.8255725409984547
2050-12-09,2.7677612697649026,3.104035904846872,3.863462276645871,5.028109649414536,2.9787083727436956,2.588547497393715,2.261619696409322,2.549781388306668,2.6931570638511158,4.571913172482102,4.338982051126582,2.5879904038334427,3.646867595791707,2.798733617121008,4.2295963046738745,2.9118343106551663,4.097966217498737,3.5144215714671634,3.8855353166902677,4.442636154180675,4.1003835681871825
2050-12-10,2.7796454347187947,3.3497939892824533,4.076849607665313,5.013372910670563,3.031680518612432,2.598730064142158,2.2200984907167336,2.5257246590989704,2.6262833024664554,4.551781296688377,4.303184594621892,2.7970183150478722,3.8239810427574183,2.919397093513444,4.5843276781320785,3.1733927878454167,4.277747378817308,3.6700760923286766,4.256065146600042,4.726712560424032,4.543458433850523
2050-12-11,2.7490398208849185,3.3679502303261915,4.149999303349419,5.160641813682817,2.989131989951342,2.5494684747767975,2.1467316388624895,2.470155793033929,2.605242080350675,4.517440340891758,4.260236457224656,2.810123876530761,3.832131498800382,2.855591896180616,4.577336464518319,3.1604612701127484,4.3044064572377945,3.6643715067665568,4.306711867445576,4.815638207762407,4.628029247201919
2050-12-12,2.7456139066389196,3.349384804422194,4.1020181056909015,5.128149397359217,3.0034749209923133,2.5676487464325684,2.1527025317473902,2.4744628239574693,2.567311101781978,4.480368255992894,4.206956714616246,2.8262554639224224,3.8441685280259406,2.758942908101645,4.473058321678073,3.1199017372964226,4.2886442953593775,3.593712712477439,4.208879455279652,4.707575074543025,4.50337195082056
2050-12-13,2.7407521173112475,3.3470388976937193,4.075103873156633,5.1321779573168556,2.986306072321756,2.559006013087074,2.162904054278573,2.4848119914669975,2.5760593130787734,4.46793817289974,4.1849468703448505,2.8682027278371915,3.8691240978880184,2.7124696812205773,4.347313782766146,3.117283821173492,4.240078415188159,3.534289297156586,4.152033945773836,4.681476683237908,4.472129711699651
2050-12-14,2.725952225073817,3.3911728081972083,4.108826509083163,5.190156562184222,2.9535552338494493,2.518055208478253,2.125666493815901,2.4564772416109117,2.5937277686012323,4.437709906072263,4.192764785665605,2.910181066862466,3.8907718240667406,2.7290495889959265,4.455994973844864,3.2098955530925437,4.267195942462777,3.5551383023666383,4.200004110099958,4.750051597046992,4.464637130222053
2050-12-15,2.6793282588091696,3.3667539392037553,4.08103516259594,5.157006242259234,2.9151401423970174,2.4730110926436604,2.088634719062252,2.410555048594056,2.5825061271967416,4.388791293933329,4.144944517666395,2.9088257004401643,3.8746047754999595,2.7389641238514977,4.4622740267145,3.2124915472671187,4.27078086713957,3.561166717521594,4.177962851095158,4.773877130079869,4.51844578585789
2050-12-16,2.679067915458591,3.3816787652991622,4.078998155119704,5.088171929466326,2.903232178436464,2.436635169545727,2.034714776127943,2.3835262136903355,2.5087551036768185,4.342596251657779,4.080630632044376,2.916214930798607,3.8418645912541436,2.787093606151077,4.484020697726422,3.249103448365875,4.20987772096466,3.570459969704894,4.135397034643082,4.737404542641213,4.499271897210168
2050-12-17,2.6988347091973997,3.400746617067735,4.061648912244625,5.06695177464111,2.86759878140951,2.4261373267747564,1.9694595556808743,2.3413812132127227,2.458352312435702,4.328862848919622,4.05232796013487,2.940066273866199,3.834602374350261,2.8059587821045806,4.477307018309205,3.296954702042476,4.149807931209608,3.5389466448681075,4.049861082313253,4.704604437780793,4.513078587590526
2050-12-18,2.654806857525291,3.4155468579341086,3.9660153316620725,5.0465135050485825,2.825717993481781,2.394391737071865,1.9149228141243726,2.283557892747921,2.4460908365924254,4.272702436472992,4.022271269362399,2.965678336627031,3.8185704250511194,2.8642664876050286,4.45813875439185,3.2986526460357357,3.9595030039253407,3.525256535109294,3.9382085878613395,4.706424195503487,4.536254827646081
2050-12-19,2.6018287637241144,3.3740180392738184,3.9174669756391576,4.9720132533910375,2.7221025112619577,2.2925543202815093,1.7980484813911948,2.199978119804451,2.4435956495083664,4.197248498072571,3.978215511323424,2.9334755905357373,3.7241648562139074,2.8338547583606952,4.403165707285394,3.2852686896795498,3.863345804327211,3.484093941109056,3.905488981114457,4.672936250875618,4.551148886523999
2050-12-20,2.5320377992478122,3.2983443805088615,3.750466311320831,4.457976326281184,2.7140221212939495,2.252522902303076,1.6343365001564887,2.094939743626682,2.1678125070283647,3.9879308149707495,3.649741922148809,2.984615878534595,3.782336272114877,2.535366918736189,4.198461129607153,3.1995337169941265,3.57620816203477,3.1537127517603336,3.6087150166873654,3.9951120327861767,3.894998983543213
2050-12-21,2.5719605028528476,3.325714133008883,3.6753895389784232,4.135612307290411,2.7156943857357745,2.268443623973791,1.5900523818749404,2.1156321970675234,2.0046400916951788,4.01886279193718,3.6094562454506525,3.051982475614435,3.791684228708014,2.462609827538345,4.1264974749336885,3.2972367259550412,3.4484507786932275,3.0149831064024486,3.4186442778826884,3.5887639434945866,3.524093232126697
2050-12-22,2.5654354928654315,3.3323531247968776,3.664316246727705,4.124177230152331,2.714216542206635,2.214322325857528,1.5639953300205591,2.0982641802610695,1.9872989612995644,4.017477402084941,3.615443977601073,3.096535365809008,3.8150563930580117,2.4913111819734137,4.2185457358177425,3.378991240149065,3.467231075656633,3.0146366917176834,3.430487343321007,3.55481147084009,3.4078788589782003
2050-12-23,2.492385521436687,3.3011434693117683,3.6472320125365516,4.114066648423894,2.6552574844398653,2.1065717146546388,1.4557043789044775,2.005259919980374,1.9513055403972437,3.9419308555623838,3.5369723341336354,3.054976902871233,3.8550225173843646,2.4846235040071063,4.20743232601857,3.3668233967816286,3.5847464730679333,3.043360955889313,3.450725689014597,3.5847644651837594,3.539964750681721
2050-12-24,2.3370514742341344,3.0869866112479993,3.5184949674080146,3.955650974147323,2.498378103875994,1.9582508502895322,1.333591409327738,1.858854551903461,1.8543156677488823,3.7334568652971467,3.3748199383468718,2.8505110877778153,3.788770763350239,2.2548362379223117,3.935465325688564,3.1339999067634823,3.5012694703290594,2.8100767098434902,3.2826986034302807,3.4077772493489364,3.4697702064876594
2050-12-25,2.260053818639193,2.9813755444931798,3.379458218732101,3.6961939376766195,2.3631876385349995,1.882430781632009,1.2836163530119522,1.7719605621783618,1.719345438374443,3.5719664655012155,3.1870186314123354,2.725936349105179,3.6091585073511143,2.1163753353070125,3.7814838041681287,3.010990056433404,3.4952970655820415,2.6232954389154837,3.1532045238936734,3.2448739727803853,3.4376168218304994
2050-12-26,2.2442882883281627,2.91182127630723,3.2059203308243007,3.2917436030197025,2.351823733495551,1.880754045758234,1.3459332331329237,1.7959863509839842,1.508442942095002,3.4201170036067063,2.9997886132835965,2.6752561473293,3.5511111975431757,2.00487616000401,3.650016694077861,2.914880888429951,3.4050004686853166,2.462807898891258,3.0272122198969083,3.0748503939022154,3.4170822877630393
2050-12-27,2.2336971846850115,2.8736820658608493,3.1528157101018435,3.1201149216157527,2.3242784258158897,1.8554592251401105,1.3517903118532153,1.7866194970633975,1.4112398788035903,3.381036769905171,2.940668875826432,2.641748507247124,3.5636727562214308,1.9458695812983995,3.5931773771951336,2.8644103484387546,3.3265922661661618,2.369784209213866,2.9757992799801865,3.010555367736886,3.4838820734427958
2050-12-28,2.1934005669987067,2.7746554178617036,3.1312341485741255,3.076520352196137,2.2859176656617217,1.821734451568043,1.3102593366005593,1.750283100287379,1.378203854272048,3.3691177764066476,2.9317914835570233,2.591189555231115,3.533662606694706,1.819632829006734,3.4970650924339832,2.7630716078629716,3.2399616440190977,2.236100618673599,2.918533647914127,2.9853348013736483,3.4687863781015404
2050-12-29,2.156146790040433,2.7567145545415612,3.112257153714943,3.023418913402604,2.2515937989820243,1.7575499915680524,1.2232180495097624,1.6985949226953718,1.3499125137753742,3.3247331176533463,2.882693533367134,2.582112293868042,3.5552365620799975,1.7744191703819323,3.4674306531375096,2.7319812136796155,3.2147154688637416,2.1702174914581844,2.9131482335518575,2.990786422056642,3.509923723087755
2050-12-30,2.1348910329891146,2.7567724359047547,3.0752588116816058,2.9850645215681464,2.1219766045362602,1.6709108014337295,1.1364315539514571,1.6424766673797941,1.281381906964477,3.28224125587906,2.8210595171951742,2.5685952739202658,3.484292799140889,1.7605526355291161,3.444269584081872,2.751468977885355,3.1814430818531245,2.1254764746162964,2.8849854054070314,2.938816231787284,3.4560900574031725
2050-12-31,1.8489494458522546,2.5322218830841368,2.8883910328777054,2.819495416986937,1.8372168660969437,1.4518188517083697,1.033450678470556,1.4118488597026984,1.1313157648995709,2.9946591434536267,2.5864357637308264,2.2756737168805765,3.1454369543943694,1.7314220374601201,3.2806910962186517,2.519279632251099,3.23902299703057,2.148210732008612,2.835041004113797,2.9555755013456926,3.4836006763480882
2054-01-01,1.9210429056086624,2.564434676326413,2.928224752343777,2.788545180357633,1.901317073627289,1.458793569437869,1.0804525898906772,1.4413551400394202,1.072343521873166,3.1539037149562956,2.6132807565558616,2.425046225414302,3.3266735256970246,1.6966098231314182,3.408456198402994,2.6034554803842553,3.376948096799532,2.143702876951542,2.877827605813216,3.0087342317790786,3.567033933255765
2054-01-02,1.6040886054848178,2.284753221572718,2.705558221330563,2.4988157056657623,1.764914333373113,1.2796941768630028,0.9137008916976674,1.139466562409053,0.8713512424014241,2.6050417729896127,2.1443202947372724,2.2655567562207906,3.186929359996491,1.5712702496851227,3.0300257900500176,2.413221359073941,3.3916180071240185,2.023950816042363,2.6537661353111095,2.893046593213646,3.6383799643839287
2054-01-03,1.4326693773729666,2.054084838860881,2.4833226790659415,2.212768381081063,1.7782949487854793,1.2799230595617563,0.9343548530208744,1.083459697979501,0.6308759713061629,2.2819619933786557,1.817374636238921,2.174030645088583,3.1493225092460646,1.4810473196570835,2.7086015613930265,2.2269556196723554,3.3390086668200873,1.8956307900404772,2.4643092644248394,2.7182039419239823,3.5147160904496935
2054-01-04,1.2700289246028649,1.9675198926821038,2.453791393023201,2.094663511642357,1.4958130379308556,0.9794054883719814,0.6578982289951623,0.8524879883365023,0.5186345624268397,2.176118041679836,1.7209500263205832,1.972523072696029,2.7343729413078646,1.4987519540044987,2.6943736916027645,2.1515585341656656,3.839365640744221,2.0554752610362614,2.6717779337879253,2.856132950446055,3.5994814596455074
2054-01-05,0.906618964711722,1.7224063515486316,2.132905174933211,1.7631950149052253,1.1874497042399084,0.6563642376546411,0.35857009992610295,0.5099483674157274,0.3957819345823922,1.510034920531542,1.262613686860857,1.7786204905717957,2.444239387533577,1.3981440198380617,2.41124989641259,1.94110462608405,3.899605852430755,2.0479234442581338,2.5521799161195506,2.6212988637294434,3.325412375104319
