Date,TA
2019-01-01,268.8733939452553
2019-01-02,266.84314177518866
2019-01-03,266.2040324765096
2019-01-04,272.7000721465829
2019-01-05,274.01629932235176
2019-01-06,272.62405133414677
2019-01-07,270.8065611958135
2019-01-08,269.4401745239285
2019-01-09,269.13158919361496
2019-01-10,271.4374167647508
2019-01-11,271.97292778686136
2019-01-12,272.5510088150887
2019-01-13,271.6391564120401
2019-01-14,270.3036101484121
2019-01-15,268.1015569772275
2019-01-16,267.51383358081114
2019-01-17,267.55921338181054
2019-01-18,266.5855235714515
2019-01-19,265.35457458816165
2019-01-20,265.6033890627389
2019-01-21,265.63030397793665
2019-01-22,268.3469534582721
2019-01-23,268.0669316263997
2019-01-24,265.7829501507399
2019-01-25,267.93077882603586
2019-01-26,272.3357689455133
2019-01-27,272.06784007984464
2019-01-28,273.75446183456336
2019-01-29,274.10554651863924
2019-01-30,274.5426938678147
2019-01-31,275.72436723932725
2019-02-01,274.82372477947837
2019-02-02,273.72959501290654
2019-02-03,276.6053934816519
2019-02-04,276.16288779466123
2019-02-05,274.156784934965
2019-02-06,270.25927019528615
2019-02-07,268.6550923917456
2019-02-08,270.9338963634401
2019-02-09,272.3958704949524
2019-02-10,271.04401109079083
2019-02-11,271.11850631489006
2019-02-12,270.2836532223471
2019-02-13,265.88620100995337
2019-02-14,267.19105757910484
2019-02-15,268.6382247518432
2019-02-16,270.56545544741647
2019-02-17,270.20840589608895
2019-02-18,267.79120983763306
2019-02-19,268.083656418318
2019-02-20,267.69766733884336
2019-02-21,268.36246196227165
2019-02-22,269.62066863011955
2019-02-23,272.63819371043104
2019-02-24,275.4690350237334
2019-02-25,275.7046501885124
2019-02-26,274.2750526106461
2019-02-27,274.1044025374284
2019-02-28,273.867918566873
2019-03-01,271.979811358619
2019-03-02,271.16055302975394
2019-03-03,270.7077924185971
2019-03-04,271.57750436762643
2019-03-05,273.5836414864893
2019-03-06,273.416202660813
2019-03-07,272.4910492685376
2019-03-08,271.8001334383643
2019-03-09,270.0311274247197
2019-03-10,269.46287008953647
2019-03-11,269.12035402801865
2019-03-12,270.1544260399686
2019-03-13,272.8257080689503
2019-03-14,274.184416471715
2019-03-15,274.5642729337539
2019-03-16,274.6690640825341
2019-03-17,275.6101156158021
2019-03-18,276.34061494266604
2019-03-19,275.9278484028342
2019-03-20,275.26662458703186
2019-03-21,276.18660990909547
2019-03-22,277.2235049182433
2019-03-23,277.33562000272394
2019-03-24,276.38125462383783
2019-03-25,275.8174092341275
2019-03-26,275.96510372321364
2019-03-27,275.8539790274214
2019-03-28,276.93310984787155
2019-03-29,279.0394863324583
2019-03-30,280.09477840742903
2019-03-31,279.59032302283595
2019-04-01,279.0767393587021
2019-04-02,278.8998782470973
2019-04-03,278.88063612870263
2019-04-04,278.24477038329076
2019-04-05,279.11172455664166
2019-04-06,282.01973128086485
2019-04-07,282.1517133265345
2019-04-08,281.5351321696145
2019-04-09,280.83840062806865
2019-04-10,279.90350555595256
2019-04-11,278.35002139054865
2019-04-12,277.7214543848284
2019-04-13,279.28292987161797
2019-04-14,281.39703348084055
2019-04-15,281.7614234243653
2019-04-16,281.62084438151226
2019-04-17,281.81818970314083
2019-04-18,283.3314374322566
2019-04-19,283.6873811114964
2019-04-20,283.1777954426112
2019-04-21,282.04852945844425
2019-04-22,282.61674860626374
2019-04-23,285.1676527069002
2019-04-24,286.4225782736775
2019-04-25,286.2685825527433
2019-04-26,284.0570715577818
2019-04-27,281.2083113314819
2019-04-28,280.0999633741718
2019-04-29,279.35980320170586
2019-04-30,279.13253135984456
2019-05-01,280.4148491747205
2019-05-02,281.96936924423875
2019-05-03,283.26851973569643
2019-05-04,282.8625972710457
2019-05-05,284.2153315756438
2019-05-06,285.249799962707
2019-05-07,285.95465275861096
2019-05-08,287.55810233981134
2019-05-09,289.18338809141005
2019-05-10,290.78899479176164
2019-05-11,290.9872510812523
2019-05-12,290.4842568495342
2019-05-13,290.577958813104
2019-05-14,289.17496504606237
2019-05-15,288.43726502124554
2019-05-16,288.9134955665599
2019-05-17,289.1528212229965
2019-05-18,287.78423922890255
2019-05-19,287.2521121715931
2019-05-20,288.90081996121603
2019-05-21,289.8441037797101
2019-05-22,289.0472509193114
2019-05-23,289.58493995307117
2019-05-24,292.3009420616621
2019-05-25,292.6158294077355
2019-05-26,290.4750765633214
2019-05-27,290.48202849262907
2019-05-28,291.9554546903783
2019-05-29,293.4538695492534
2019-05-30,295.18170734246297
2019-05-31,294.7217455048637
2019-06-01,293.1193983751583
2019-06-02,291.5369449525795
2019-06-03,291.04068133536737
2019-06-04,292.1519789421241
2019-06-05,293.73725366173585
2019-06-06,294.4910411137899
2019-06-07,294.33267210720885
2019-06-08,294.97459579126905
2019-06-09,296.92058192566486
2019-06-10,298.67842633617255
2019-06-11,299.15439943296957
2019-06-12,298.41806241447114
2019-06-13,297.5492559534026
2019-06-14,296.3270036101376
2019-06-15,295.3927075305783
2019-06-16,295.3219320464497
2019-06-17,295.2198467309281
2019-06-18,294.6287133254323
2019-06-19,294.76675003785215
2019-06-20,294.3020118678026
2019-06-21,294.28530032458156
2019-06-22,295.82438402103304
2019-06-23,296.79942480776236
2019-06-24,298.5416747422881
2019-06-25,301.8580711743137
2019-06-26,304.65337555952357
2019-06-27,304.5344182353716
2019-06-28,302.24760835736123
2019-06-29,300.09209289607196
2019-06-30,300.11460584265114
2019-07-01,300.9223149215855
2019-07-02,301.45680998837315
2019-07-03,301.1876555122894
2019-07-04,302.10426729787497
2019-07-05,301.5533590817926
2019-07-06,300.1347743544752
2019-07-07,299.7619924422971
2019-07-08,301.1172597637919
2019-07-09,301.9496404361595
2019-07-10,302.90760523420937
2019-07-11,303.8590594627103
2019-07-12,304.2926939781416
2019-07-13,304.6909487397424
2019-07-14,303.9502136979956
2019-07-15,302.02928781848266
2019-07-16,299.0747089018218
2019-07-17,297.0667546889532
2019-07-18,297.457644882501
2019-07-19,299.514076221307
2019-07-20,302.34586012255625
2019-07-21,304.4804278798491
2019-07-22,305.4143485447731
2019-07-23,305.4856007420077
2019-07-24,304.2111028725655
2019-07-25,303.5891487225517
2019-07-26,302.90316674041196
2019-07-27,302.6863788938158
2019-07-28,303.0816970293566
2019-07-29,302.83794740756645
2019-07-30,302.24548346763686
2019-07-31,301.8871934378288
2019-08-01,302.51042438528737
2019-08-02,302.4562659979936
2019-08-03,301.40671195818607
2019-08-04,301.30683899438856
2019-08-05,301.8189801797197
2019-08-06,303.2713291823482
2019-08-07,302.70121733734396
2019-08-08,301.30530262777893
2019-08-09,301.68382855953354
2019-08-10,303.38525869210247
2019-08-11,303.7189783971089
2019-08-12,302.4878590689269
2019-08-13,300.24584014956963
2019-08-14,298.9638281140631
2019-08-15,301.2077846026405
2019-08-16,303.4351251463104
2019-08-17,304.51550817785625
2019-08-18,304.61807788989375
2019-08-19,304.7642015703978
2019-08-20,304.6302959708306
2019-08-21,303.00196007127767
2019-08-22,301.16650554898143
2019-08-23,300.1544542435414
2019-08-24,299.0822804445711
2019-08-25,299.27753098326633
2019-08-26,302.3354971718158
2019-08-27,304.99544861953274
2019-08-28,305.610746253696
2019-08-29,304.6026745309329
2019-08-30,304.21689404086254
2019-08-31,303.19346727662486
2019-09-01,301.66642234932823
2019-09-02,300.5811723877272
2019-09-03,300.8401825188806
2019-09-04,301.435956375279
2019-09-05,301.1986889598687
2019-09-06,301.2206396170051
2019-09-07,300.38740883575883
2019-09-08,299.92868846998954
2019-09-09,300.696377228428
2019-09-10,301.9616187902029
2019-09-11,300.65377120816623
2019-09-12,299.16953283027397
2019-09-13,298.73699850105226
2019-09-14,298.710178202788
2019-09-15,299.90554678005344
2019-09-16,300.2826775460956
2019-09-17,298.79006714135124
2019-09-18,296.36650762798894
2019-09-19,294.33472582566253
2019-09-20,292.79457082603125
2019-09-21,291.80969513783566
2019-09-22,291.81376403885173
2019-09-23,291.64602796464266
2019-09-24,291.0935195582984
2019-09-25,291.73951162150047
2019-09-26,292.9887519366854
2019-09-27,293.1651819760078
2019-09-28,293.6183751220271
2019-09-29,293.49953514193936
2019-09-30,292.4918191275105
2019-10-01,292.30040640320624
2019-10-02,292.9298642796455
2019-10-03,291.7912999286406
2019-10-04,289.8348111255539
2019-10-05,287.80069185885293
2019-10-06,286.5862775158246
2019-10-07,287.32804030303635
2019-10-08,288.6996732045095
2019-10-09,287.51383978768223
2019-10-10,285.05515515065457
2019-10-11,283.66193826702425
2019-10-12,283.37480923388875
2019-10-13,282.8244290082153
2019-10-14,283.1695647168929
2019-10-15,282.9346019865892
2019-10-16,283.5021570267547
2019-10-17,283.84181736194785
2019-10-18,284.2306482647755
2019-10-19,285.15342535255417
2019-10-20,286.5020202358815
2019-10-21,285.93953038348246
2019-10-22,283.5572674190541
2019-10-23,281.7442651173535
2019-10-24,279.9302878113627
2019-10-25,279.7123475497948
2019-10-26,280.9239579980957
2019-10-27,282.7687241352713
2019-10-28,282.65351046585835
2019-10-29,281.3464993086276
2019-10-30,280.4613181014038
2019-10-31,279.47666039088824
2019-11-01,279.9910812246624
2019-11-02,280.67459956955776
2019-11-03,280.9676212271776
2019-11-04,280.5873444727943
2019-11-05,280.0497842377473
2019-11-06,278.1093420763144
2019-11-07,276.3454443627126
2019-11-08,276.8364678721496
2019-11-09,274.10925995392205
2019-11-10,271.4349948851915
2019-11-11,270.7237914088319
2019-11-12,271.8484948742619
2019-11-13,274.06232709556764
2019-11-14,273.88877356769734
2019-11-15,272.1605357868075
2019-11-16,272.66087984120657
2019-11-17,272.08806720096834
2019-11-18,272.209599496629
2019-11-19,274.9364321757003
2019-11-20,276.5102510674771
2019-11-21,275.9685297037759
2019-11-22,274.5082850037497
2019-11-23,275.76031539296656
2019-11-24,277.26979419639986
2019-11-25,276.5150440343918
2019-11-26,276.2594989579437
2019-11-27,277.6460138050929
2019-11-28,276.0222505660778
