Date,TP
2016-01-01,0.000336287080163574
2016-01-02,0.005026577631135346
2016-01-03,0.013106571878164695
2016-01-04,0.018319064390930395
2016-01-05,0.009700692852917062
2016-01-06,0.005051680141531579
2016-01-07,0.01748691885385362
2016-01-08,0.003643915734440656
2016-01-09,0.003151511868322603
2016-01-10,0.012849934460550475
2016-01-11,0.009414188744459514
2016-01-12,0.00260655624786022
2016-01-13,0.0006982353727287762
2016-01-14,0.005959505692449001
2016-01-15,0.0014109978401180745
2016-01-16,0.00026138188266033684
2016-01-17,0.0007259953038599989
2016-01-18,0.003885710427745808
2016-01-19,0.0006931633730522957
2016-01-20,0.009823467813603014
2016-01-21,0.008317330402847392
2016-01-22,0.00771052305293133
2016-01-23,0.0009559160574533109
2016-01-24,0.002790397444259339
2016-01-25,0.002258011341593803
2016-01-26,0.004268634837201564
2016-01-27,0.006616371600450003
2016-01-28,0.011459152623128192
2016-01-29,0.004428563355898552
2016-01-30,0.018326072559931676
2016-01-31,0.013144875990928093
2016-02-01,0.0038790507392433304
2016-02-02,0.0032927846608633467
2016-02-03,0.005800245632518799
2016-02-04,0.0032722720109047763
2016-02-05,0.001655084120515109
2016-02-06,0.0001553514281424351
2016-02-07,0.0076944294263364965
2016-02-08,0.013159611533850011
2016-02-09,0.018978482575896568
2016-02-10,0.004083794243426312
2016-02-11,0.0018349771746072672
2016-02-12,0.010458165668652647
2016-02-13,0.009849430105207288
2016-02-14,0.007650813664260199
2016-02-15,0.007856909558025834
2016-02-16,0.0008723478843060252
2016-02-17,0.0030263402812398957
2016-02-18,0.003620624226341918
2016-02-19,0.00015128443626037725
2016-02-20,0.0057501470370402916
2016-02-21,0.00036675286162222845
2016-02-22,0.0006773501708817352
2016-02-23,0.00751922159579906
2016-02-24,0.007733687773495338
2016-02-25,0.007175491364022326
2016-02-26,0.007453606786645339
2016-02-27,0.003676246514505318
2016-02-28,0.0008796865437613054
2016-03-01,0.008080733688879621
2016-03-02,0.009884362095511502
2016-03-03,0.0013798844203553253
2016-03-04,0.011706348195836094
2016-03-05,0.006494228056914538
2016-03-06,0.0010942810737406298
2016-03-07,0.003956280809959064
2016-03-08,0.0002562691046447591
2016-03-09,0.007313992603179188
2016-03-10,8.140239219366176e-05
2016-03-11,1.8109191805986383e-05
2016-03-12,1.947346607627586e-05
2016-03-13,0.000353993238980755
2016-03-14,0.0007756304706236334
2016-03-15,0.0015609481384111581
2016-03-16,0.0018381075729046144
2016-03-17,0.006317568024559625
2016-03-18,0.0012669525108942124
2016-03-19,2.672038283151733e-05
2016-03-20,0.003061702033788449
2016-03-21,0.004516853518605733
2016-03-22,0.0008875385599336681
2016-03-23,0.00016441438010123742
2016-03-24,9.413377703634286e-05
2016-03-25,0.004365257506911903
2016-03-26,0.00013132854649093446
2016-03-27,0.005743420234996014
2016-03-28,0.0018227559152922067
2016-03-29,0.0010295392292866657
2016-03-30,0.0016754600733230767
2016-03-31,0.014199607720429
2016-04-01,0.009322624908735911
2016-04-02,0.007319036257360053
2016-04-03,0.01112322382227097
2016-04-04,0.006172770019166986
2016-04-05,0.005171885769054614
2016-04-06,0.0012784549905245426
2016-04-07,0.0010095275124909725
2016-04-08,0.0023421178668321056
2016-04-09,0.0026172376633302025
2016-04-10,0.0008520358701811434
2016-04-11,0.00617136143757379
2016-04-12,0.003775623090406047
2016-04-13,0.004544271901439654
2016-04-14,0.0032069229924984806
2016-04-15,0.00504464185785306
2016-04-16,0.0053387283281781635
2016-04-17,0.007085474905039098
2016-04-18,0.004463042818847482
2016-04-19,0.0028660502245698855
2016-04-20,0.0021166035291954465
2016-04-21,0.0014391102662897777
2016-04-22,0.003070855459339612
2016-04-23,0.0019580199709871714
2016-04-24,0.0022734553765925455
2016-04-25,0.001912993281203296
2016-04-26,0.005919926373639968
2016-04-27,0.0021519164354651607
2016-04-28,0.001868464827121981
2016-04-29,0.0015713862686985
2016-04-30,0.006293402021169188
2016-05-01,0.0016093508592005062
2016-05-02,0.0001759277540674119
2016-05-03,0.00015371380532172362
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0004691766395119943
2016-05-07,0.0026383803409643107
2016-05-08,0.006084763580131859
2016-05-09,0.00675967626289671
2016-05-10,0.010765390935086053
2016-05-11,0.007744314374775041
2016-05-12,0.007602629207794798
2016-05-13,0.006800390675940304
2016-05-14,0.003401846975068072
2016-05-15,0.005933142925619579
2016-05-16,0.0037075189951448523
2016-05-17,0.0001431625080810492
2016-05-18,0.00016975320617225649
2016-05-19,0.001920012614844525
2016-05-20,0.000128108276008225
2016-05-21,0.0031239118496291527
2016-05-22,0.013978841944039208
2016-05-23,0.006056836603961075
2016-05-24,0.004480608492051665
2016-05-25,0.000727911961015454
2016-05-26,0.002935723192189948
2016-05-27,0.005253732598549706
2016-05-28,0.004963451381735972
2016-05-29,0.005195761928859863
2016-05-30,0.0063274444570686934
2016-05-31,0.01216904627923881
2016-06-01,0.0026472659054140304
2016-06-02,0.000630983485071414
2016-06-03,0.0026445008030384215
2016-06-04,0.0019601554894880845
2016-06-05,0.002042347335277959
2016-06-06,0.0027187760175276863
2016-06-07,0.00433795270186215
2016-06-08,0.003844580594163686
2016-06-09,0.0001421709916289355
2016-06-10,0.0016070045390953495
2016-06-11,0.00904648830708981
2016-06-12,0.004685090318157032
2016-06-13,0.00047217652339060526
2016-06-14,0.0015463105505571773
2016-06-15,0.0040223574245868265
2016-06-16,0.004685552908534718
2016-06-17,0.0024409782015237286
2016-06-18,0.0037319800548105144
2016-06-19,0.005673426129098051
2016-06-20,0.0012709598194281053
2016-06-21,0.0005813458746995422
2016-06-22,0.0032439708410405476
2016-06-23,0.005154384703696178
2016-06-24,0.0028525368846004286
2016-06-25,6.577425104151476e-05
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0007461056426630478
2016-06-30,0.00013628811283788477
2016-07-01,0.00021307024227169234
2016-07-02,0.00018052686431202863
2016-07-03,0.0005296125094765571
2016-07-04,0.00022144440932190304
2016-07-05,0.0015909354184212732
2016-07-06,0.0015245290537268643
2016-07-07,0.00025685779616804814
2016-07-08,1.154654195846919e-05
2016-07-09,2.3269878241260095e-05
2016-07-10,0.0015821275431189363
2016-07-11,0.0005300741655107853
2016-07-12,0.0013611044055507253
2016-07-13,0.002273007066578155
2016-07-14,0.0018630624090979315
2016-07-15,9.382156429701425e-06
2016-07-16,0.0011063115100300746
2016-07-17,0.0005665502433699126
2016-07-18,0.000882826615788871
2016-07-19,0.0
2016-07-20,0.002097477385459556
2016-07-21,0.002981868590169639
2016-07-22,0.007550043566815699
2016-07-23,0.003040682346339662
2016-07-24,0.00598120687051109
2016-07-25,0.009563008913471963
2016-07-26,0.0015133117550875411
2016-07-27,0.0016217441761783328
2016-07-28,0.006320875459199296
2016-07-29,0.0
2016-07-30,0.0008454412472410775
2016-07-31,0.0008233549326898262
2016-08-01,0.0
2016-08-02,0.0017567418241243682
2016-08-03,0.0
2016-08-04,0.0023547609773409504
2016-08-05,0.000727811770031722
2016-08-06,7.584805838491791e-05
2016-08-07,2.1830007061381715e-05
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,8.210022300647333e-05
2016-08-12,0.00023917508191356748
2016-08-13,0.00040457265856411233
2016-08-14,0.002783625953204163
2016-08-15,0.004582868556306076
2016-08-16,0.0027092815935809487
2016-08-17,0.0022248238043775627
2016-08-18,0.005755434109364339
2016-08-19,0.0002217606774562462
2016-08-20,0.0013888781729385537
2016-08-21,0.003096944285586426
2016-08-22,0.0007983926822132323
2016-08-23,0.0003078143386864616
2016-08-24,0.004757113434853038
2016-08-25,0.00528753930232509
2016-08-26,0.0049278787089979455
2016-08-27,0.0020890048736217086
2016-08-28,0.00031460038824627297
2016-08-29,0.0
2016-08-30,0.0014240371451386907
2016-08-31,0.0027298455249041447
2016-09-01,0.0017496887037587727
2016-09-02,0.0
2016-09-03,0.00021194020108729876
