Date,FR10,FRB0,FRC1,FRC2,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ2,FRK1,FRK2
2019-01-01,-0.005976612702561791,-0.0048372451139178175,-0.006810348423313613,-0.0069829529927892126,-0.00739111230740185,-0.008264267062175106,-0.0024585542751508816,0.0016150064956897275,-0.001475476899844721,-0.004364983407923862,-0.0027674519625331966,-0.0031207315047537833,-0.006026525541863545,-0.005979498264706658
2019-01-02,-0.005392780956305646,-0.004396160241636579,-0.006336054932232376,-0.006527761286852938,-0.006838999110627335,-0.007673292353883934,-0.0020430066813264722,0.001921350050451068,-0.001338086212051569,-0.004127262482281292,-0.0025004160082648477,-0.002944770158749299,-0.005714656686332803,-0.0056493333609123385
2019-01-03,-0.00494480736742949,-0.003947286405093183,-0.00603331810030464,-0.006341087419386914,-0.006429704745465864,-0.0072450418230875155,-0.0015561412228783684,0.0023002520229944714,-0.0010642891072101188,-0.0037930764019261935,-0.002071360847654137,-0.0027616706901382017,-0.00551047259210295,-0.005633011026223079
2019-01-04,-0.0045255257346528705,-0.0035493963188934197,-0.0057990771118723045,-0.006308574368254543,-0.006061626367125944,-0.0069271238162203815,-0.0011546048275256637,0.002505220434940389,-0.0006078904284700784,-0.0034613869320664773,-0.0016218318047904994,-0.002422119188387806,-0.0053165940424859184,-0.005711364124277072
2019-01-05,-0.004286264894040823,-0.003340648562147604,-0.005578482432046196,-0.006231706831361612,-0.0057813806093241285,-0.006685899130035526,-0.0010465542423025267,0.0025401253594010305,-0.000351243103837854,-0.0032646064228169093,-0.0014425792136438513,-0.0022138032315077143,-0.005185941530334755,-0.005694704976949697
2019-01-06,-0.003948753679260764,-0.0030671511769134597,-0.005452756249395092,-0.006249121618391542,-0.0055477320108199436,-0.006531030651242705,-0.0007005966821737947,0.0027652310356377505,-0.00014469275592579391,-0.003152376278118166,-0.0011540547206946668,-0.0022335301322855103,-0.0052219994892814476,-0.0058162578279661896
2019-01-07,-0.00374727716973763,-0.0027479172877889445,-0.005258089783780626,-0.006235143817101106,-0.005392990894552529,-0.006481020300296355,-0.00035713939532657017,0.002938575264469236,0.0002622121487137796,-0.0028478962165998773,-0.0007050481586005578,-0.002038770100987111,-0.005059902381817273,-0.005901555120652232
2019-01-08,-0.003535425870716206,-0.0023316313849910154,-0.0047953814787035426,-0.005864076860756852,-0.005089278705509802,-0.006205096992624849,-1.921344152261061e-05,0.003015431020790526,0.0008413787189541644,-0.0022833218196913565,-0.00010922723326187392,-0.001637895413165984,-0.0046079210009795386,-0.005659834694658512
2019-01-09,-0.0031751465775469033,-0.0018295225399529266,-0.004296529751183974,-0.005434477442353526,-0.004750862699528556,-0.005941318100812544,0.0004448832764724886,0.0031833407894729013,0.001327761678267793,-0.001768335814076243,0.00048137777255912616,-0.0012637266632910898,-0.004145700928611353,-0.00528860932386625
2019-01-10,-0.0028697629662650533,-0.0015074651895707477,-0.003931752206688448,-0.005123755995462573,-0.004426298846737829,-0.0056929267069175,0.0007454090359647508,0.0033228252487622423,0.0016817853673986368,-0.0014712105843187385,0.0007993228859027972,-0.000943809541851327,-0.0038349202603707977,-0.005077413320604776
2019-01-11,-0.00245904836602251,-0.00119873583610032,-0.003418716226452627,-0.004595413764793355,-0.0038926874189568104,-0.005152501513968564,0.00100684649856967,0.0034253540058085384,0.0021052649229653976,-0.0011620112303626184,0.001094088234805751,-0.0005386285776735044,-0.003396522672239594,-0.0046157235884835435
