Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2019-01-01,275.0955543958749,275.20755528598124,276.0407965251759,277.05362618874244,275.47126428150074,275.5148188768544,275.7634469156373,275.42064269766684,274.43983878841533,276.8424998204134,276.1838845130038,275.0889525581977,276.45798888616696,274.37605352566095,275.8658762683115,275.1504257769359,275.0418454531161,274.6074842755905,275.778724946667,276.4065175922376,276.0290618506103
2019-01-02,274.83688237778097,274.9834560422294,275.8366827229435,276.7078531305098,275.35075472879356,275.35825358989797,275.600279247599,275.1803709982705,274.217611781589,276.36695402646717,275.72384960037704,274.9974397231075,276.3083804106938,274.32773796001817,275.5997280840403,275.00661542385564,274.99914933252325,274.5236060076761,275.5916829687548,276.26769441539494,276.0291352636325
2019-01-03,274.76169909086303,274.90758591244156,275.7549150482328,276.50073530371986,275.3793814506014,275.3412150058877,275.54864633903503,275.0909632461455,274.08251270733894,276.17366093772756,275.49830947423186,274.9933892400264,276.2739557651325,274.3036604456608,275.5505093150761,275.0191382941239,274.9408514833522,274.3945462253147,275.521010040002,276.11119622409944,275.83395860524234
2019-01-04,274.709767368532,274.95811471548967,275.87203828986986,276.6625131114048,275.2593792639162,275.21410321352124,275.4244586580081,275.02407790848065,274.1173769693715,276.26328299519616,275.5614789421201,274.91285112101275,276.05197060128427,274.4035065529579,275.66989338985616,275.058300269455,275.3962373466973,274.6200379721414,275.77862359169194,276.31181846089527,275.85670493933947
2019-01-05,274.4234932388127,274.85828514549655,275.68534360824003,276.4269963489795,274.9596458064324,274.93561938896676,275.0791766994519,274.7056867129767,273.9749603489064,275.67862913489586,275.15968694138485,274.76089339886005,275.7784193833964,274.42049799910393,275.5755109400398,275.02115639572725,275.515435405525,274.7155333270462,275.74894195713966,276.1259030212374,275.6097677134692
2019-01-06,274.3968523930083,274.8869711586956,275.3206449037588,275.7466454400157,274.96229784403766,274.9317707535009,274.98745671191597,274.651822631259,273.7015352631667,275.28035331901276,274.6904129323176,274.86913586396054,275.75412738085384,274.4706531993108,275.63225949345684,275.07657838075244,275.15732037178464,274.7093620155053,275.50204176879,275.3761658762192,274.90613077284326
2019-01-07,274.2857262548459,274.6934277472061,274.8576950832292,275.30570615007383,275.0062747517679,274.9908051209492,275.10897140042977,274.69647722585626,273.5484969500204,275.01194638603135,274.42757499555324,274.83810532309013,275.79775380251994,274.22573937612975,275.1937778946314,274.836801357956,274.4535686480251,274.1875547143997,274.9442718530145,274.92654078360806,274.4602937907262
2019-01-08,274.10327714444804,274.35871730973093,274.5821256063156,275.3056254262283,274.8067199569701,274.8917606546544,275.0680735465777,274.64595710249483,273.4893654376192,274.8859351452051,274.3874340080372,274.57114396048826,275.53246939374986,274.0375466968387,274.7298862155876,274.53077815375207,274.06357547539795,273.84895329317254,274.5201469323765,274.83497999382223,274.02084062083657
2019-01-09,274.1039825162461,274.0357869621372,274.3140754290983,275.13724759065474,274.72950090772713,274.89907341701485,275.0795452729055,274.7084231390683,273.46799142867235,274.89099163264785,274.4196140696544,274.31977085869977,275.35194795197623,273.9419418844397,274.2856380831111,274.18644698321845,273.89958949341224,273.74017717762615,274.0973809670412,274.4225716248264,273.47035882093314
2019-01-10,274.1683394941931,273.949591865402,274.16261356895143,274.89922800791277,274.7839071060177,274.9492099266915,275.19189411719736,274.75645374582103,273.4260402455669,274.8823643449166,274.42382131388246,274.27095597136145,275.3451796061714,273.92313234895454,274.20509394836336,274.11808602582914,273.8684134460617,273.70746296285233,273.98695077017993,274.26000745791265,273.36734405816884
