Date,TA
2019-01-01,269.9696280963925
2019-01-02,270.24297202494154
2019-01-03,270.210352625144
2019-01-04,270.89535379716983
2019-01-05,271.3003476968673
2019-01-06,272.2971951774726
2019-01-07,272.8302502567732
2019-01-08,272.32103842337466
2019-01-09,271.0106212185574
2019-01-10,269.8008170579636
2019-01-11,269.3549541805258
2019-01-12,269.5432806602033
2019-01-13,269.65274578896816
2019-01-14,270.20932082342046
2019-01-15,268.58310050503957
2019-01-16,267.88542235070463
2019-01-17,267.1654640867009
2019-01-18,267.8110255986193
2019-01-19,269.38486786185314
2019-01-20,270.61292288241333
2019-01-21,270.4158254918335
2019-01-22,270.62243152445456
2019-01-23,269.41071941098966
2019-01-24,268.6435602069543
2019-01-25,268.4834344556019
2019-01-26,266.8945710959347
2019-01-27,265.26466451629227
2019-01-28,267.3965213596894
2019-01-29,270.34097021946735
2019-01-30,272.3236335143672
2019-01-31,272.42557806319206
2019-02-01,271.04632321334606
2019-02-02,270.32681466169913
2019-02-03,270.11684877858596
2019-02-04,271.04847035682576
2019-02-05,272.70295571136967
2019-02-06,273.00379915840034
2019-02-07,271.5462606457841
2019-02-08,270.2965195413483
2019-02-09,269.3628687560284
2019-02-10,268.19752434352694
2019-02-11,267.75332442323844
2019-02-12,266.7379337180681
2019-02-13,266.03961138377053
2019-02-14,266.1087961353935
2019-02-15,266.71577855845277
2019-02-16,267.6064956586055
2019-02-17,268.3109107321108
2019-02-18,269.2495556635777
2019-02-19,270.5405343739105
2019-02-20,271.6396762325115
2019-02-21,272.8203853260113
2019-02-22,273.68432217188706
2019-02-23,273.547624755401
2019-02-24,273.32594240961447
2019-02-25,273.41900536299124
2019-02-26,273.05596739972674
2019-02-27,273.72408023148836
2019-02-28,274.59943967675883
2019-03-01,275.20140555646327
2019-03-02,274.29802215950065
2019-03-03,272.8416531769813
2019-03-04,272.02943465541415
2019-03-05,271.5461280402635
2019-03-06,271.705279632029
2019-03-07,271.9279289292036
2019-03-08,271.1662881804412
2019-03-09,269.30384358509434
2019-03-10,268.5728986679607
2019-03-11,268.42356805786017
2019-03-12,269.2296128482663
2019-03-13,269.4086586651453
2019-03-14,269.7781769969794
2019-03-15,269.3637185744034
2019-03-16,268.0944208896447
2019-03-17,267.60875181709736
2019-03-18,267.7224001861988
2019-03-19,269.07985009039345
2019-03-20,271.0609037097619
2019-03-21,272.561540723382
2019-03-22,273.72440357317464
2019-03-23,273.37515489699047
2019-03-24,272.74417978992335
2019-03-25,271.85581594023637
2019-03-26,271.1345302521214
2019-03-27,270.09169149685556
2019-03-28,270.30000590163036
2019-03-29,270.8445037922492
2019-03-30,271.1818098355851
2019-03-31,271.62377430319225
2019-04-01,271.29998454769304
2019-04-02,270.2825286781586
2019-04-03,269.1201665700489
2019-04-04,268.34731024816705
2019-04-05,268.6724753608963
2019-04-06,269.67181908650645
2019-04-07,270.82318630595785
2019-04-08,272.09702422813695
2019-04-09,272.86890761121856
2019-04-10,273.4604024708159
2019-04-11,273.9754661093756
2019-04-12,273.83511230778026
2019-04-13,273.8301394583148
2019-04-14,274.1123754106416
2019-04-15,274.6727621771229
2019-04-16,275.374137808005
2019-04-17,275.91764528494394
2019-04-18,276.40198110895506
2019-04-19,276.09128276703314
2019-04-20,276.04878469612424
2019-04-21,276.34286621968675
2019-04-22,277.045313752869
2019-04-23,277.9740593571607
2019-04-24,277.9296560813375
2019-04-25,277.57238332369417
2019-04-26,277.4147969005914
2019-04-27,277.9306624121754
2019-04-28,277.6214822927601
2019-04-29,277.8161162691748
2019-04-30,279.02535003126553
2019-05-01,279.33491100466097
2019-05-02,279.6547063931861
2019-05-03,279.4183021280765
2019-05-04,278.73490322475254
2019-05-05,278.3115434503527
2019-05-06,278.3164700890449
2019-05-07,278.5829986478542
2019-05-08,279.16937722931743
2019-05-09,279.91335747777623
2019-05-10,280.492117782616
2019-05-11,280.88095363390585
2019-05-12,280.8070775192524
2019-05-13,280.3456762212779
2019-05-14,279.7149391973107
2019-05-15,278.94992332405207
2019-05-16,278.8173048900455
2019-05-17,280.37982922828485
2019-05-18,282.76269111238236
2019-05-19,284.6521229541079
2019-05-20,284.3820459759248
2019-05-21,282.3976092407575
2019-05-22,280.9028844980904
2019-05-23,279.61907988752534
2019-05-24,279.02257259280594
2019-05-25,278.96830594170046
2019-05-26,279.6076129175663
