Date,TP
2016-01-01,0.00011816016917682143
2016-01-02,0.0012494169159673627
2016-01-03,0.006378242260374543
2016-01-04,0.011263480191984126
2016-01-05,0.003136550033955164
2016-01-06,0.0029493037958541538
2016-01-07,0.013271062850486322
2016-01-08,0.004431776303007473
2016-01-09,0.002579337080343534
2016-01-10,0.0060304196764552065
2016-01-11,0.007599205463595624
2016-01-12,0.0014265505685770149
2016-01-13,0.0004265464226806515
2016-01-14,0.009021790516556794
2016-01-15,0.01247156105934993
2016-01-16,0.0013024642751745914
2016-01-17,0.0006200464952602026
2016-01-18,0.004182212896988867
2016-01-19,0.000708459979019834
2016-01-20,0.004613059522057715
2016-01-21,0.003978511695397482
2016-01-22,0.003795806663740096
2016-01-23,0.004120497620875264
2016-01-24,0.0002939206244495382
2016-01-25,0.0010915025053060215
2016-01-26,0.001457713307467386
2016-01-27,0.0034880314105103028
2016-01-28,0.004454178110238767
2016-01-29,0.002015910390697083
2016-01-30,0.012120594694735663
2016-01-31,0.012715796127463467
2016-02-01,0.010027639859172214
2016-02-02,0.011084970476674378
2016-02-03,0.009267571585558017
2016-02-04,0.004456447252678869
2016-02-05,0.005211249753924158
2016-02-06,0.0021439809029136386
2016-02-07,0.008450160814208347
2016-02-08,0.0048770880489041775
2016-02-09,0.016265045436554413
2016-02-10,0.0037002666684983147
2016-02-11,0.008637611022757766
2016-02-12,0.008943168857665168
2016-02-13,0.01850782452488035
2016-02-14,0.011656045480499963
2016-02-15,0.004800903936041143
2016-02-16,0.002499050249664942
2016-02-17,0.0030384871122931725
2016-02-18,0.007847046482221468
2016-02-19,0.004193586170080137
2016-02-20,0.013544988510286278
2016-02-21,0.004283078213369464
2016-02-22,0.0058013333468487655
2016-02-23,0.01651184712439161
2016-02-24,0.012774378520386667
2016-02-25,0.009223448735387649
2016-02-26,0.004992993119720567
2016-02-27,0.0037770398749398617
2016-02-28,0.003113210910130635
2016-03-01,0.0030936750205608106
2016-03-02,0.008884536610149499
2016-03-03,0.0014236337348083326
2016-03-04,0.009541379117640227
2016-03-05,0.00470268998578787
2016-03-06,3.535220309048814e-05
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0042799849531005695
2016-03-10,5.799900645303382e-05
2016-03-11,0.0
