Date,TA
2019-01-01,-0.0011889207827136255
2019-01-02,-0.0016415254604384252
2019-01-03,-0.003519326412052242
2019-01-04,-0.0031631904983319145
2019-01-05,-0.004115091464034689
2019-01-06,-0.004133490655357603
2019-01-07,-0.002483289149195118
2019-01-08,-0.0022256312724480013
2019-01-09,-0.0016351356250858668
2019-01-10,-0.003620675812219277
2019-01-11,-0.004763204822043656
2019-01-12,-0.006936096902555276
2019-01-13,-0.007519743824926166
2019-01-14,-0.005128565722776223
2019-01-15,-0.00512083590548517
2019-01-16,-0.007404768938346756
2019-01-17,-0.006673979492606853
2019-01-18,-0.007254886318910138
2019-01-19,-0.006022741989366572
2019-01-20,-0.005555191672484242
2019-01-21,-0.007205093433777531
2019-01-22,-0.0055124783229511115
2019-01-23,-0.0025339601254742877
2019-01-24,-0.0041208018653092135
2019-01-25,-0.0022372591079198993
2019-01-26,-0.0009557815843769592
2019-01-27,-0.0015649537282476738
2019-01-28,-0.0010585657649761113
2019-01-29,-0.0015075411207422947
2019-01-30,-0.002060003569362251
2019-01-31,-0.00015835361030349667
2019-02-01,0.0008345269709154231
2019-02-02,0.0007634468788430959
2019-02-03,-0.0015161524545186864
2019-02-04,-0.0018527684438413986
2019-02-05,-0.0004112314232277656
2019-02-06,-0.0008719290360212854
2019-02-07,-0.003098212146313239
2019-02-08,-0.002089861276308316
2019-02-09,-0.0014457845174757973
2019-02-10,-0.004535702038804663
2019-02-11,-0.004499685930206873
2019-02-12,-0.0035801701644579014
2019-02-13,-0.0012806174728544908
2019-02-14,-0.0022130313648641648
2019-02-15,-0.004616630861881243
2019-02-16,-0.004580362367334166
2019-02-17,-0.006100067207501045
2019-02-18,-0.0045489835406097075
2019-02-19,-0.003717363624553713
2019-02-20,-0.0016653570961288893
2019-02-21,0.0018170120178348619
2019-02-22,0.001812486095953945
2019-02-23,0.001540585802644122
2019-02-24,0.00047556182706594947
2019-02-25,-0.001079772952249256
2019-02-26,-0.0035182902253504044
2019-02-27,-0.003811009554919883
2019-02-28,-0.0044157832008379
2019-03-01,-0.003721797962484887
2019-03-02,-0.001758830731029224
2019-03-03,-0.0013539838010922067
2019-03-04,-0.0014650791891305452
2019-03-05,-0.002285946648984855
2019-03-06,-0.0031943833491671634
2019-03-07,-0.003578348383802378
2019-03-08,-0.0031773476374856923
2019-03-09,-0.002692298214162618
2019-03-10,-0.0014573774280101147
2019-03-11,0.00020917684987185173
2019-03-12,0.000865942884246329
2019-03-13,0.0013620889064319662
2019-03-14,0.002467089596105956
2019-03-15,0.0027315972950341734
2019-03-16,0.0015217885615881866
2019-03-17,0.0014879635330978028
2019-03-18,0.003324282252325915
2019-03-19,0.0051857668220972545
2019-03-20,0.004803940932705306
2019-03-21,0.0047214364736592965
2019-03-22,0.004821401345202016
2019-03-23,0.004661260688684226
2019-03-24,0.004758608472525236
2019-03-25,0.005681943585129889
2019-03-26,0.007022785444120436
2019-03-27,0.007146644947537257
2019-03-28,0.006171289246387183
2019-03-29,0.00625360377716083
2019-03-30,0.0074313184627888065
2019-03-31,0.008005737660928816
2019-04-01,0.00660635844399549
2019-04-02,0.006905520380469416
2019-04-03,0.009710485764764345
2019-04-04,0.010137598315446148
2019-04-05,0.009231629181772422
2019-04-06,0.008040039711625504
2019-04-07,0.005955387866882421
2019-04-08,0.004498962539858058
2019-04-09,0.004758918594303482
2019-04-10,0.00713822524957664
2019-04-11,0.009308599020537532
2019-04-12,0.010509579268468851
2019-04-13,0.010647326840103102
2019-04-14,0.009278825636165592
2019-04-15,0.00971273761986873
2019-04-16,0.010252918794117724
2019-04-17,0.008383060021459037
2019-04-18,0.007025866177263745
2019-04-19,0.007826460698643161
2019-04-20,0.01097812914432776
2019-04-21,0.013591930102369462
2019-04-22,0.013995846298755417
2019-04-23,0.012521723073379754
2019-04-24,0.009523131934203153
2019-04-25,0.007698688688974188
2019-04-26,0.007350265174404552
2019-04-27,0.0074067823575796185
2019-04-28,0.007891281339783318
2019-04-29,0.008210942552102602
2019-04-30,0.00869742373903887
2019-05-01,0.008518018623296904
2019-05-02,0.010804777954742108
2019-05-03,0.012251473798157135
2019-05-04,0.012700501081161584
2019-05-05,0.01431849584743568
2019-05-06,0.016408986690997322
2019-05-07,0.017292496998676406
2019-05-08,0.016846408251050143
2019-05-09,0.01631276629468985
2019-05-10,0.01567332847121853
2019-05-11,0.014063238703741548
2019-05-12,0.012262228796200482
2019-05-13,0.012210145571049059
2019-05-14,0.012697725348423214
2019-05-15,0.012300972652029481
2019-05-16,0.012287102474029884
2019-05-17,0.013785487152945705
2019-05-18,0.014298198826437333
2019-05-19,0.014274724206765265
2019-05-20,0.015768432459792127
2019-05-21,0.018325959490781685
2019-05-22,0.01751788804324493
2019-05-23,0.014474094645953686
2019-05-24,0.01479696651372337
2019-05-25,0.017083282350029722
2019-05-26,0.01886773785062201
2019-05-27,0.020270306454392012
2019-05-28,0.020208209667253358
2019-05-29,0.019153545764217288
2019-05-30,0.018181740069214605
2019-05-31,0.01834327028431112
2019-06-01,0.01955084166614069
2019-06-02,0.02046750596487337
2019-06-03,0.020356962009561764
2019-06-04,0.020945595998482593
2019-06-05,0.022147566528972724
2019-06-06,0.02291701480782027
2019-06-07,0.023392378382209637
2019-06-08,0.02348936452430086
2019-06-09,0.023153399628591302
2019-06-10,0.02194281531227882
2019-06-11,0.020067003957250633
2019-06-12,0.019285317588000717
2019-06-13,0.01909461124753369
2019-06-14,0.01935113624340875
2019-06-15,0.01934257928872224
2019-06-16,0.01951668090817932
2019-06-17,0.019648479378571164
