Date,FRI2,FRC2,FRI3,FRI1,FRB0,FRC1,FRK1
2019-01-01,-0.0039673386199456945,-0.0070586598085736075,-0.0019211972343657316,-0.0007050562441409223,-0.003599282593535859,-0.006667160637578732,-0.006071893325048673
2019-01-02,-0.0038242060947508024,-0.006820914676977058,-0.0016094328239819149,-0.0006698086895739775,-0.003306071545182241,-0.006225169270400187,-0.005963837159385712
2019-01-03,-0.0040018130044009986,-0.007003014150689735,-0.0016611597605124364,-0.000795401905501034,-0.003417025249686564,-0.0062933859229021135,-0.0061778526306107695
2019-01-04,-0.003938655896844682,-0.006980185525308505,-0.001614400287749165,-0.0005275478257095172,-0.0034780860827044262,-0.006106865969968863,-0.006009688302480741
2019-01-05,-0.003924281707899515,-0.006817694808138369,-0.00160015258081068,-0.0003500065328618394,-0.003481651881975459,-0.005731128186342653,-0.005804553007045211
2019-01-06,-0.003680306217999877,-0.006576807721732156,-0.0011774966269738013,2.203729036346681e-05,-0.003007134145613722,-0.0052156578101978796,-0.005609904548015104
2019-01-07,-0.0029906076269573005,-0.006354609423819157,-0.0001559195238108552,0.0009256588560903874,-0.0020207981002968657,-0.004484616185673844,-0.005241743957377413
2019-01-08,-0.0027632589189004165,-0.006685808255398312,-6.666150466872268e-05,0.0014600186253954943,-0.0023467566998353648,-0.004717568141641549,-0.005093356134936067
2019-01-09,-0.0025589163447224694,-0.006729095329542173,-1.590872022757346e-05,0.0016531661293512224,-0.0023384438008880004,-0.004801193443865289,-0.0049304366009410286
2019-01-10,-0.0024845831207444967,-0.006590938733893184,-0.00017075702723672254,0.0016808137679627296,-0.0023491651433065375,-0.004675541223459561,-0.004768129668053377
2019-01-11,-0.0027715719446289285,-0.006486207521986945,-0.0006222468548057694,0.0012857763669332234,-0.0026895546699214077,-0.004781742603035419,-0.0049295705637880825
2019-01-12,-0.003186421852197197,-0.006855858951574082,-0.0010494695305559062,0.0008267494716955823,-0.0031016242152868286,-0.005236181746621835,-0.00537070744962819
2019-01-13,-0.003635316376318934,-0.007378681421157307,-0.0016369959261845664,0.00025455901379123434,-0.003635155331628219,-0.005783607337360114,-0.005777216158938142
2019-01-14,-0.004126529746633513,-0.007796047957348735,-0.002148373784726226,-0.0002676082100487685,-0.0040378896633868145,-0.006197680949686192,-0.006166499045655966
2019-01-15,-0.0049326132423011095,-0.008184841576587438,-0.002675717042943542,-0.0011301035816100545,-0.004321402149567689,-0.006567818914422826,-0.006855981024479783
2019-01-16,-0.005945345895465441,-0.00912370155420992,-0.0035510567742921646,-0.0021075105414085325,-0.005156261735105285,-0.007408178447371819,-0.00792937595159683
2019-01-17,-0.00650300120149258,-0.009827544291069645,-0.0037790519854033152,-0.0027212824131631124,-0.0054217175935868545,-0.008038883716796131,-0.008672859296492013
2019-01-18,-0.006749833911394251,-0.010634357408518627,-0.0037306073390491737,-0.0026751177606486034,-0.005704983353980476,-0.008706693903060721,-0.009250962872122471
2019-01-19,-0.006442858770092233,-0.010655664448842294,-0.003419605557223056,-0.0022837851619293935,-0.005578319937394982,-0.00867601455849333,-0.009119378809056231
2019-01-20,-0.005973451821505321,-0.010416645662173716,-0.0029547538348338085,-0.0018547918902663274,-0.005329681354942904,-0.008355653357453946,-0.00868712372664214
2019-01-21,-0.006146613408351052,-0.010491285071734089,-0.0032409731696244103,-0.002036443006309582,-0.005730389738738781,-0.008667736304987255,-0.008862922457237122
2019-01-22,-0.005941861335164947,-0.01077104778270253,-0.003157047159730916,-0.0017704649974961764,-0.005873981131441435,-0.008893899744260542,-0.008815979199217535
2019-01-23,-0.005092929312566883,-0.01019275483380549,-0.002359282049641119,-0.0008027591727980002,-0.005217300933506011,-0.008324741159747604,-0.008052588549208302
2019-01-24,-0.00464541288866916,-0.010007095252842813,-0.002063976361742831,3.082265132035802e-05,-0.0050470185402299245,-0.008196416249028237,-0.007722426024406886
2019-01-25,-0.003939501367967521,-0.009210556702366576,-0.0015632081331017108,0.00037536548268657946,-0.004204677199443715,-0.007417249903998867,-0.006920544620616401
2019-01-26,-0.0033908860278129807,-0.00835421135798922,-0.0010410941963390414,0.0006122576510626723,-0.0032591104872874434,-0.006564742790192135,-0.006222734919830045
2019-01-27,-0.0031738496698171777,-0.0077142013844867475,-0.0007534846402900932,0.0006278534891162548,-0.002502097472349539,-0.005877926680550377,-0.005913303312048374
2019-01-28,-0.0025429133539072407,-0.006757084343401308,3.835249217092578e-05,0.0009812734097504655,-0.001458446958071461,-0.004829102641700854,-0.005197595188487156
2019-01-29,-0.0021882814624506106,-0.005873319990652855,0.000480278390575831,0.0011935524752325656,-0.0007858247883604344,-0.004036994706881953,-0.004708099000311955
2019-01-30,-0.0023001540942704825,-0.005725213910832712,0.0005977995145777191,0.0009617113115530832,-0.0005776749359481424,-0.0039211631887874025,-0.004786067760019573
2019-01-31,-0.0016236438677413752,-0.0049535795551355144,0.0012507392604121659,0.0013242824340646325,8.660946996469682e-05,-0.003043016826414863,-0.003963693854675849
2019-02-01,-0.0013065938760013754,-0.004286984343556846,0.0016091866911363253,0.0016336665700668904,0.00045401432108914906,-0.002394023837231768,-0.0035359160384724245
2019-02-02,-0.0011760656393912292,-0.004047419495579573,0.001799174328419629,0.0018645087500975515,0.000580604605082074,-0.0021299217696787616,-0.0033232300760357705
2019-02-03,-0.0011289105682125453,-0.0038702111201177817,0.0018470096787700431,0.0021352738507301994,0.00042473561231201124,-0.0021265473531739063,-0.003226538267613022
