Date,FR10,FRB0,FRC1,FRC2,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ2,FRK1,FRK2
2019-01-01,274.46717359169503,274.4341123690494,273.97253666700925,274.6120859423716,274.398260320292,273.9869588717373,275.0674459589538,275.4544253158652,274.2582974020537,274.5666736498128,274.84459727160123,274.3044882647566,273.94783825004987,274.4105657373358
2019-01-02,274.47860310462596,274.47447532528446,274.03742642439033,274.72678477806016,274.48157863005144,274.05132250718066,275.1041538072175,275.4769650729287,274.4402736608494,274.6954457194521,274.932068879634,274.5283401770111,274.04079080915085,274.44596109097154
2019-01-03,274.42602312591754,274.44200405086906,274.0189035933657,274.84992353322394,274.4414744388988,274.0196467946197,275.04452739216475,275.48170684607186,274.4354472316881,274.6996526412565,274.8970151521473,274.5289775704144,273.9856218622861,274.43692756639064
2019-01-04,274.4271921187191,274.40377901180534,273.9625777377092,274.8661094691178,274.44909569218527,274.0449748806795,275.0769473952292,275.5970003903147,274.422608428464,274.7020910831714,274.8905776658316,274.5523102392437,273.96979505698124,274.3460135211316
2019-01-05,274.53356982225847,274.55964230819757,274.115680159264,275.1105075976208,274.57558079015496,274.1531693133559,275.1520704826827,275.7844462915419,274.4755447639085,274.9605584509162,275.0016476834659,274.6929105095303,274.1854402789416,274.64080787000216
2019-01-06,274.88724994703153,274.8969986871526,274.2850338649742,275.24056720425233,274.85477310910784,274.3359425863118,275.66647043106616,276.45994979269926,274.89160367583645,275.388872954566,275.4168303332656,274.90067356666816,274.37782657554595,274.7083102591954
2019-01-07,275.12192192771363,275.08144166146064,274.72722247830166,276.0878052218112,275.384071771581,274.86033059743335,275.7371267645628,276.57493937616647,275.66097807310905,276.1087489327359,275.6047897884658,275.5991245564098,274.9234739981096,275.3157346564033
2019-01-08,275.1636636192922,275.140528677818,274.7934442046057,276.34969180029105,275.5599201892786,275.07423793214497,275.860245125863,276.6562484213929,275.8756165404859,276.33833206398424,275.8601542523584,275.82373023700285,275.1329252097039,275.5143922013272
2019-01-09,275.18510420155815,275.18817763053437,274.8183177680321,276.4615678885512,275.65856210600833,275.2267836846514,275.87622760640727,276.68388495538323,276.0184789943574,276.55699299781696,275.92066981106404,275.99012229416917,275.3089546513267,275.62375823475656
2019-01-10,275.64752801254497,275.7562234344165,275.29691609592356,277.05333190993866,276.1305993380871,275.55689409567407,276.4851548261193,277.22843388868057,276.8930255423888,277.6405485658873,276.84201013544083,276.50667864161284,275.85450351521126,276.05062766847345
2019-01-11,275.7701280686539,276.0058719741637,275.4631000109882,277.3415207822301,276.2411221604798,275.6897280897869,276.7934038526271,277.26925526338823,277.07658227299504,278.11412551682525,277.1730053108487,276.6433569597704,276.23274975379167,276.33638168068387
2019-01-12,275.8430506750372,276.0067082483974,275.5012970067764,277.6000636931834,276.3731489560439,275.82479810405704,276.7737419345404,277.3815921477309,277.03519858302394,278.16089410143,277.1265307041866,276.62612523606117,276.389679535502,276.65947545748617
2019-01-13,275.804348923433,276.18769792403344,275.73109751163315,278.03958095221634,276.7519804156763,276.14232518146207,276.81866889223346,277.4296019811971,277.40406146679555,278.95362630505394,277.6862603739159,276.74426428174195,276.6734514471155,276.74751388541324
2019-01-14,276.00198736229675,276.4128309133737,276.0105451662248,278.8660233189701,277.2141095974622,276.6396586632457,277.0531891740698,277.5463527559568,277.6951440215434,279.55397236293356,278.03876560556057,276.9373545685243,276.99400087688446,277.09946555423613
2019-01-15,276.0694658211492,276.51144603524847,276.11006985266084,279.09872446120113,277.4135221600862,276.8699573372473,277.1019559657077,277.5994024061179,278.00279482738085,279.8803068037785,278.2521654238656,277.1207520077314,277.23411988867826,277.24355005978333
2019-01-16,276.046790679391,276.4978957219149,276.1579094321235,279.23113388047693,277.49304053491505,276.99894567598983,277.1688596255342,277.7669066110105,278.06336877571835,279.94871616514786,278.2683888974127,277.1333410796067,277.29069377428027,277.2805917647353
2019-01-17,276.1920521157642,276.71434584606965,276.38824372933556,279.49072523225124,277.7301787837405,277.2279286612425,277.42454454744296,277.9509276066874,278.4886547955049,280.5568121983015,278.67521657715,277.4582237306491,277.7087389511776,277.6385717126519
2019-01-18,276.1280871641786,276.75009139030715,276.4950373066361,279.7208326571465,277.7565480160304,277.2875826316764,277.4540148529639,278.03627564352,278.70183483769125,280.6984241170245,278.79280322702454,277.618905701648,277.79770396777275,277.7626369326774
2019-01-19,276.10484596256816,276.71455035869167,276.5000661454573,279.8286531801735,277.7454749184511,277.3207677528652,277.4030516822875,278.0600168555999,278.7469160793178,280.739558351137,278.7790632075593,277.65602273642924,277.82314547520065,277.81059177825233
2019-01-20,276.0670370234647,276.6824737217475,276.4466212114058,279.8465303232634,277.6611563435119,277.32012182683854,277.5068977997461,278.32107060451943,278.73724062668674,280.7134316293571,278.82094145935076,277.61467905531026,277.7798708134575,277.8018804563616
2019-01-21,276.1030960465961,276.8171509940139,276.4570029892835,279.725281899423,277.6397580350677,277.23297929297365,277.82568325400456,278.65783207418656,278.98172416925564,281.0293391279552,279.07243348390773,277.8441173213811,277.8882642763661,277.86978282817563
2019-01-22,276.16810453727925,276.9018130252121,276.50778663597583,279.8282162301015,277.765356516964,277.30243599085344,277.8274454981898,278.6237050418059,279.056465613343,281.1330561850427,279.11486330536025,277.80873022537764,277.8214835841305,277.84748560528146
2019-01-23,276.10378294248915,276.90352380450594,276.529647376714,279.7496783811839,277.7372344980732,277.258060741826,277.85383639721283,278.74314610904196,279.052965755403,281.276546841549,279.1391238130199,277.77543281935965,277.81376485708284,277.78954990486113
