Date,FRI2,FRC2,FRI3,FRI1,FRB0,FRC1,FRK1
2019-01-01,-4.550444787662284,-7.233812339881937,-3.010143560260128,-1.322081293951295,-5.524100482215923,-7.5969522333393655,-6.703023759338527
2019-01-02,-4.3939793925118495,-6.871608894510892,-2.884775347965283,-1.1504745936542944,-5.339164857510928,-7.123771708486145,-6.352784756854242
2019-01-03,-4.149625273797229,-6.528222560228203,-2.6186326941687277,-0.910413033223116,-5.007203505181697,-6.584239097635541,-6.009323302466352
2019-01-04,-3.590253316637528,-6.148181091107923,-1.8996725706791262,-0.3220940557248871,-4.2976939751566245,-5.860450071745767,-5.601694904214407
2019-01-05,-3.0945361124374,-6.062493909687059,-1.300781209626519,0.3379880498140189,-3.9355133072368127,-5.526539066046226,-5.3380050392955365
2019-01-06,-2.646654440012431,-6.120856297614718,-0.8286705379527103,0.9973935443981462,-3.79678789970145,-5.4310590032227735,-5.109515553517992
2019-01-07,-2.198615273133959,-6.05195474446109,-0.4632420537190147,1.5726288332514866,-3.6640874930721443,-5.276956563336647,-4.740241409328983
2019-01-08,-1.9724245498009425,-5.840941611979052,-0.3369748733254804,1.8201162503715798,-3.5502185287037142,-5.072544195220928,-4.47728076401454
2019-01-09,-1.8367778582921133,-5.64653366907718,-0.17243897477865167,2.0221235633619377,-3.3896478364569336,-4.880308759612297,-4.3342355104528965
2019-01-10,-1.6092940987505615,-5.427900649241402,0.038370422115307536,2.279565763390689,-3.1973255249940955,-4.676422857899508,-4.0591661122594465
2019-01-11,-1.6475054231169843,-5.458019666647265,0.09305944137960045,2.3079196702272062,-3.1386091795112496,-4.651634739061962,-4.021176793546805
2019-01-12,-1.8166136961396717,-5.4837955705897174,0.047874789551549814,2.1109958860311684,-3.0458892133558217,-4.575846577718019,-4.092484602537031
2019-01-13,-2.4308714097598156,-5.900059233516219,-0.3888517094191239,1.5247713690297857,-3.2851064370100382,-4.904680705456017,-4.6281868002538005
2019-01-14,-3.3548715906393727,-6.618704493753307,-1.0426537432968317,0.5913204031785911,-3.7588461817619696,-5.549849604732777,-5.589186557083413
2019-01-15,-4.152416029072638,-7.585139722809216,-1.5074230491688743,-0.10699676527129391,-4.293142857677708,-6.366328994165464,-6.597212056173412
2019-01-16,-4.49050226897545,-8.303124844985813,-1.669088007584954,-0.4382881886248647,-4.571445879755449,-6.960422676038384,-7.154138903181075
2019-01-17,-4.565462430316942,-8.778543777337893,-1.6499311410075133,-0.5153373799352651,-4.660310919173267,-7.273826797309816,-7.418686058988947
2019-01-18,-4.508377573211522,-8.870268763632243,-1.6582548287077539,-0.5161888494317156,-4.705689748043406,-7.371826709963771,-7.390185111154161
2019-01-19,-4.484493501495872,-8.958321026208449,-1.6983659140859242,-0.4464113325641731,-4.805964599885276,-7.512810972800712,-7.369843140410877
2019-01-20,-4.058909134704171,-8.70416004639318,-1.3097554901660458,0.021964346849937626,-4.47119159914731,-7.297598243100197,-7.001382512087356
2019-01-21,-3.2260413572516313,-8.153347502138256,-0.5032460522820966,0.9466949763903223,-3.7476708583366616,-6.718506299558522,-6.185910687391088
2019-01-22,-2.2278691301160927,-7.249938919664286,0.3641039114021196,2.0486805372071886,-2.86655393429944,-5.868814306693236,-5.148248056167042
2019-01-23,-1.4506705167607188,-6.354113550592871,1.0186967318598696,2.8372184913482497,-2.112667336424149,-5.066664057161923,-4.301160838390599
2019-01-24,-0.8326037507234064,-5.444732211236524,1.614756016385633,3.282732039302201,-1.2657005571082915,-4.224888561126636,-3.53988477516124
2019-01-25,-0.42478174809539004,-4.632934454780092,2.0974342304385547,3.5294818095109943,-0.4664944119212245,-3.466700422019976,-3.0426441026300046
2019-01-26,-0.1359399696427095,-4.007825924265754,2.4375446756405426,3.567638438082724,0.13284357582583803,-2.895509488347822,-2.7193085981603926
2019-01-27,-0.030974688312770362,-3.612362430902261,2.61356690209969,3.4501042033494764,0.41685524183836165,-2.537645284733074,-2.5596751998762666
2019-01-28,0.07969114372271843,-3.1909533082788037,2.665808671246356,3.296051053123084,0.6104595267174602,-2.161628904394886,-2.355635803352999
2019-01-29,0.17391263627550763,-2.7728361692756383,2.7298433365338566,3.046044416388692,0.8420860777962769,-1.7762608411037388,-2.124662079029126
2019-01-30,0.39289488002595047,-2.358291896519726,2.94960297107886,3.0550474442374673,1.2138961535652133,-1.2957666043011753,-1.7744420761618938
2019-01-31,0.34794754929540733,-2.1200545443165146,2.894307428269285,3.057227123083692,1.2088253762103969,-1.0994227409645878,-1.715090574638143
2019-02-01,0.24531682462966087,-2.2118706410859903,2.736476108581034,3.008461654698614,1.0274390227277603,-1.1326149444849443,-1.7886493373399888
2019-02-02,0.19618097250047262,-2.176684973718698,2.6793032855694334,2.9581371069450446,1.042936460095753,-0.9975715943797768,-1.7740931528041555
2019-02-03,0.1388390654931864,-2.0606366452749083,2.546174887994049,2.8002732627405273,1.0886850495443514,-0.8086359839877915,-1.7585672732769555
2019-02-04,-0.04570522196050004,-2.0365674679409804,2.3652687241857513,2.579100613167601,1.021616346249291,-0.7401347761069177,-1.8774984738443135
2019-02-05,-0.30377128090927624,-2.183214222240092,2.1159732497513195,2.4387275452585713,0.7445922358782125,-0.9024126035167913,-2.117916698687203
2019-02-06,-0.7395479660906323,-2.5476816536880884,1.6815238351087325,2.1973708789872526,0.19664931224849033,-1.3414725782449544,-2.5509714856479357
2019-02-07,-1.1985115925639902,-3.0961420795295966,1.2159426286242492,1.92192422378276,-0.4132801369253433,-1.9076788844452215,-3.0258495674654573
