Date,FR10,FRB0,FRC1,FRC2,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ2,FRK1,FRK2
2019-01-01,0.3858807063130133,0.18214035741709844,0.39601313928868187,1.0250075199140853,0.7865097204565729,0.7979890181567927,0.6567359291818587,0.8154744968096963,0.8317901074748365,0.7036526841421609,0.7394081501060731,0.8725265397124198,0.4271920738530612,0.5351990126109978
2019-01-02,0.366187100036658,0.17527786292071665,0.42038928497175987,1.0546293910667237,0.7965205978713816,0.7976292834417306,0.6189951516647457,0.7680556493074525,0.7840812526678956,0.7059081053966562,0.7226778943337139,0.8328215249629964,0.4164053983524134,0.5907065809579554
2019-01-03,0.24972473326617978,0.07076668981566513,0.30750912551988063,0.9733726210145958,0.6320835653490507,0.7205825739497593,0.5134706031546923,0.6988839413067064,0.6571412589386257,0.619574959765648,0.5725692223336092,0.7210269744896982,0.32211339813430606,0.5242384561106763
2019-01-04,0.2132733427326555,0.047786741437961404,0.2424210067284544,0.7600182934995564,0.54581902793641,0.6004878337791646,0.5328155255249039,0.8280571627464571,0.521858770395945,0.5215023904189006,0.5362268786270339,0.6087243777391723,0.2619916498126717,0.4086296814966102
2019-01-05,0.2686241519637282,0.08958764936281041,0.34529849067524254,1.014627895917401,0.6416120971641848,0.7028772529558445,0.5246580806996256,0.8356498873825612,0.4171407674758159,0.6676472094527566,0.5096871908205226,0.6276262868554887,0.43818336871076713,0.6396656589306171
2019-01-06,0.5961551993791344,0.3731434050488691,0.418715944975968,0.8960641135973034,0.8599198182792995,0.788934881785257,0.9659105708349716,1.3333187201544163,0.6664132702466389,0.9056786106318188,0.8434938306300362,0.7157017941549223,0.4942861394179923,0.5218875222238918
2019-01-07,0.8707884781640904,0.5400513313922164,0.8186316380494237,1.6410185096456782,1.3943428706659118,1.3047846832970558,1.046019977274928,1.4246219051530047,1.315446393659027,1.4026530064610658,1.030626684824915,1.2543835228828992,0.9012323962794201,1.0218000356412102
2019-01-08,0.9211588158765956,0.6164113655162229,0.854399762508562,1.7860326590450235,1.4892464331020092,1.397467016782993,1.1385088728149706,1.5191032127637314,1.5059752528071804,1.5496101640213522,1.1868834354651672,1.4430125537010243,1.0779155277624903,1.1337340513122267
2019-01-09,0.9748466229390167,0.6504166407783191,0.7918785736292231,1.7317638459072138,1.5575144412452644,1.4646542358529626,1.15790759459114,1.6404188543713383,1.560901852808785,1.608160105172035,1.1996687352606612,1.542258544498952,1.1226192363132632,1.1242155048318805
2019-01-10,1.399661424154233,1.208907030232391,1.229276483380651,2.171803508657356,1.9645544535359873,1.7422419360427959,1.748370094241752,2.2753918561097026,2.48216625005068,2.727079686303093,2.125062378476286,2.055422471587636,1.7081230148476394,1.5363587536453234
2019-01-11,1.4840869093204327,1.4316346612988817,1.4015166239165933,2.2754988451713003,2.0456797058390497,1.838681894289139,2.0611720001466813,2.309875735953917,2.6726222956662533,3.1579961881698537,2.5076311485795757,2.200046689879672,2.0713731899249312,1.7342177213485046
2019-01-12,1.5327047772022293,1.5484536408304763,1.5204201631810212,2.562135591420448,2.1650084470809996,1.9591500325549522,2.233775511228985,2.614171742228854,2.750231014684195,3.350950847000139,2.68214293730952,2.229484776979392,2.295586517678909,2.0932168959208015
2019-01-13,1.6676459129680525,1.845436175681939,1.789651469387039,3.0242497037200935,2.6336350586986623,2.3587940974796764,2.4458990917712584,2.8093063274894914,3.1796705281919753,4.279949112974596,3.358014419250616,2.397732880707956,2.689015031531606,2.249861402850846
2019-01-14,1.8544893157949986,2.155463762435015,2.138606838203478,3.845859820900384,3.090214268784531,2.8088964810804447,2.7427613804799944,3.000529597690304,3.5081263925294195,5.005781824244542,3.828670344614258,2.622445327667965,3.077497413478528,2.6693578688540005
2019-01-15,1.9983499499993667,2.340545628836494,2.3183889314044963,4.177938084026026,3.400209708202991,3.102241530761658,2.855315577455283,3.0798924767319122,3.74426412346622,5.318324460026897,4.065106431086827,2.7292286254900597,3.317754694848132,2.936336871382624
2019-01-16,1.986184758358921,2.3393982236149187,2.459985425871302,4.4316171732013965,3.530848099786238,3.2624618606312654,2.9240395457258166,3.2375001062247954,3.7333878298025645,5.46216377807068,4.140140047962296,2.703271395999759,3.431627883988307,3.05662953284463
2019-01-17,2.1562098510745704,2.5591874543982764,2.7111772245098034,4.694784200787901,3.805207008610927,3.510358403892646,3.2307500951110937,3.5069776243371686,4.135597714957246,6.06469193119074,4.593434807530672,3.0074009043436547,3.8058630261572355,3.398039803733667
2019-01-18,2.2128300966857455,2.638859352811904,2.7631616980922784,4.817285953990233,3.853553294836635,3.552687044114627,3.371326778617282,3.693082187774323,4.269030541411754,6.147991025211291,4.693825040273605,3.0823656278069427,3.814933642109559,3.4600088023491606
2019-01-19,2.237268097641234,2.677751933258577,2.8270812670042145,4.870540009466638,3.9037642553494054,3.5638149533474053,3.4628538271278826,3.8185713039813707,4.340858205411501,6.2412490826267675,4.728946149917379,3.1150410626601968,3.862522198595525,3.5461784936490575
2019-01-20,2.3486084150909425,2.7468991023311915,2.893076698379533,5.049899484894885,4.029320200728156,3.7318863668410174,3.669908628931959,4.177312328122544,4.403143077696038,6.3867757325368135,4.873579150298083,3.125122821623555,3.8647420860226265,3.619609828076229
2019-01-21,2.4295683390030303,2.9607241126803876,3.0067181885803325,5.127773776540336,4.1308492419282645,3.7936803443812477,3.996064986875885,4.528010862340102,4.679069116386095,6.866156188830727,5.15821976653119,3.4549733269705505,4.1229151867489735,3.824148965821363
