Date,FR10,FRB0,FRC1,FRC2,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ2,FRK1,FRK2
2019-01-01,266.1863969451988,267.67697319573085,265.80877619293886,266.1444058391814,265.08927884719753,264.23136393041807,269.89154850882784,273.7383412320472,272.0718505865772,268.7291458728412,270.12263401873156,270.1960197386556,266.89714650000764,266.9908640419106
2019-01-02,266.4213788892695,267.88473786390864,265.96852075205146,266.2010205270953,265.3302822095772,264.4751478204975,270.04580092370736,273.77944193111927,272.34448874016977,268.94187931982134,270.3507318095534,270.3918617587807,267.0262121360962,266.9993711887134
2019-01-03,266.56221949841506,267.9906087796356,266.00776594589564,266.1144069598413,265.4559621686819,264.57370838001964,270.11465022377155,273.7455092302617,272.43552205195436,268.9877432116937,270.4834853811557,270.3900596244416,266.9713462817889,266.82153219673353
2019-01-04,266.61489918436286,268.05513495765075,266.0376899200332,266.0339336302418,265.51319193708116,264.59285711940896,270.1569716269942,273.71588634704506,272.46661995248667,269.0377627524868,270.558909065045,270.36244430301,266.90298632797607,266.644573340945
2019-01-05,266.60339640806757,268.1084875813504,266.06369487946847,265.9913058054714,265.52898875219927,264.58802449766296,270.2289543459347,273.6819064267253,272.57507481366724,269.1272968986476,270.70244301716747,270.3517265369549,266.88572163361147,266.5061115458786
2019-01-06,266.55662239115696,268.19197924685,266.18358433487083,266.07128624812964,265.52129246861125,264.56569310258385,270.3172639373498,273.61092011486204,272.7648856670028,269.3110704502717,270.91169722560596,270.4245974968485,266.98887317757766,266.4928134656922
2019-01-07,266.57731932841824,268.3300489826976,266.4043180878544,266.2299755858716,265.61927343163126,264.6332569610255,270.4318996505297,273.5559727972528,273.0503037269964,269.5608459958922,271.1669027223002,270.62364687844496,267.19605228880243,266.56722713658894
2019-01-08,266.71672462902524,268.4628404945402,266.6652517857198,266.4626230240695,265.7996327373434,264.78706835729474,270.55506390289395,273.59117492316346,273.24901747821013,269.7385653312684,271.3264407832072,270.78516132659536,267.40984773832344,266.7280094207721
2019-01-09,266.97260135205545,268.6355936530161,266.9979597659508,266.74092871820596,266.1140372908268,265.0622249736657,270.74839088675895,273.7350388458635,273.43582448485387,269.884621374598,271.47139283862805,270.93095869786384,267.6564898663465,266.88925691886965
2019-01-10,267.3448599019687,268.89773548491206,267.3696690222325,267.0219383952652,266.5188396265813,265.4007335197586,271.05881526482284,273.99308496917826,273.6845763650838,270.1205403137261,271.7098688639733,271.1428083580148,267.9657552926371,267.0509196707609
2019-01-11,267.79733733004576,269.2818484226661,267.7439575945961,267.19689962112244,266.92889638105027,265.672419159393,271.5167360058928,274.3208493433229,273.9929128072512,270.3811206301228,272.09669343535023,271.30948020203465,268.18856415111935,267.0762325109211
2019-01-12,268.0329183595055,269.5092987397037,267.9488071781179,267.22685525986157,267.14444385417454,265.76906820450654,271.8327976068778,274.558804929702,274.2244919679226,270.54442509571146,272.3735467899625,271.39484446283484,268.28475517908373,266.94135975183445
2019-01-13,267.9628430405703,269.4590528316442,267.8321301456606,266.9895422344345,267.0192433031041,265.55503675720485,271.9196231228488,274.6615191896868,274.261082456714,270.4612370751139,272.3912388763141,271.29822627884613,268.1311488231141,266.60797950317186
2019-01-14,267.7734461803396,269.28853316258295,267.5865969159653,266.6646703808928,266.7620757058741,265.2143606845316,271.8339245462716,274.64809274198103,274.08197461821504,270.22325656811336,272.2470521014921,271.0218552905537,267.83528601679376,266.19799257152516
2019-01-15,267.5140522367595,269.0783193068093,267.2805634053068,266.2869593326059,266.4396907824173,264.83764625363716,271.7531022905564,274.6666347977151,273.85655974255013,269.9375797105632,272.0778010387528,270.682410341476,267.4627535899061,265.7348130624537
2019-01-16,267.3858389639128,269.0194531418938,267.07963428217465,266.0251707429685,266.21146699406347,264.55963022625616,271.8140063669135,274.79242430447454,273.79191768736854,269.8363599363662,272.07923650881816,270.5251638946646,267.25581279318305,265.40706093147065
2019-01-17,267.3395833934657,269.0711817779163,267.02487517239535,265.8967777867103,266.0656005176116,264.38689373894033,271.9506338407918,274.97337168598176,273.88211419172774,269.91262173546625,272.1942196405539,270.551510724214,267.2610739143758,265.3210433481417
2019-01-18,267.27227494934607,269.0778505362227,266.98826927548714,265.83585578486026,265.9413316500293,264.25563223727744,271.97671947731175,275.0606250276217,273.89586541039773,269.92205850183575,272.2174023063359,270.52534854827644,267.29431904764954,265.31945720994594
2019-01-19,267.2425879989864,269.07407309337947,266.9556712247406,265.7789417016009,265.84167940377523,264.1442564433067,272.0343996883357,275.21756199487214,273.8322922767335,269.84944640118226,272.1747544377328,270.4234683302726,267.26883612852606,265.30646544125955
2019-01-20,267.2970672310251,269.12185098192134,266.8988605257219,265.6978903600453,265.8133761759746,264.09445147008256,272.16616662514826,275.4707234253498,273.7733678579399,269.755109727768,272.15069640020744,270.3211553595916,267.1852153438294,265.22382874543814
2019-01-21,267.4158476491364,269.2467414799507,266.86582204785435,265.6139740020542,265.8231360530429,264.08045378721516,272.374278545584,275.7589821628264,273.7690076897845,269.7095435260545,272.2270501022105,270.2786161838703,267.11245137776274,265.13172487803416
2019-01-22,267.5882893647034,269.42015160401144,266.88242834957066,265.58246067876325,265.8837955198502,264.0931831066416,272.6313696821041,276.05221228520287,273.97084188596796,269.80985742040565,272.4283404311166,270.437408836685,267.1272699438298,265.08835887050844
2019-01-23,267.8443929898975,269.6579433919102,266.9864566333999,265.67138080221065,266.0203680412814,264.18415377402795,272.91246647978465,276.3704411177619,274.19946515136166,270.0294136071319,272.6748043621374,270.6617153279614,267.27235012921415,265.15433361602317
