Date,TP
2019-01-01,4.816997850225657
2019-01-02,4.086346987608524
2019-01-03,10.12177520737344
2019-01-04,14.566003002085688
2019-01-05,4.426825326289076
2019-01-06,3.7489341874364612
2019-01-07,18.03420237791517
2019-01-08,8.636825499014943
2019-01-09,6.133944076446501
2019-01-10,12.92021643461959
2019-01-11,13.97500630509894
2019-01-12,5.891618416901253
2019-01-13,3.374690074720643
2019-01-14,10.058524946878023
2019-01-15,4.940466319705403
2019-01-16,3.357064770527585
2019-01-17,5.9118989090547505
2019-01-18,7.841670299178281
2019-01-19,6.525489314188215
2019-01-20,3.6665449867585833
2019-01-21,1.5731282442928758
2019-01-22,4.240945366570151
2019-01-23,4.971819666550954
2019-01-24,1.7036335344901392
2019-01-25,1.6569266968826923
2019-01-26,0.43352106770268767
2019-01-27,2.312172404101282
2019-01-28,4.096113952700457
2019-01-29,1.984730588951091
2019-01-30,10.785406693402633
2019-01-31,13.338583407459907
2019-02-01,7.163927616015083
2019-02-02,6.838863357159114
2019-02-03,13.147718651450166
2019-02-04,6.819677947759328
2019-02-05,2.7265638716284593
2019-02-06,0.1514736443284949
2019-02-07,10.72988818064737
2019-02-08,8.769930116299847
2019-02-09,22.091335092735978
2019-02-10,6.643027141154706
2019-02-11,4.888332036840865
2019-02-12,13.379687445718018
2019-02-13,13.127010651139496
2019-02-14,9.230825660316365
2019-02-15,2.8857514853249215
2019-02-16,1.6688816951225918
2019-02-17,2.4146070066722025
2019-02-18,4.564834335673652
2019-02-19,0.5440532123957688
2019-02-20,6.659853004341938
2019-02-21,2.7285581012564566
2019-02-22,0.9996200169805883
2019-02-23,11.113112465404956
2019-02-24,11.111563852270136
2019-02-25,5.922724352842311
2019-02-26,3.777748792419446
2019-02-27,4.821709625548702
2019-02-28,3.550832811706887
2019-03-01,3.6357950182452563
2019-03-02,10.500698191879053
2019-03-03,6.844508530012615
2019-03-04,10.273872174041893
2019-03-05,7.182173574523752
2019-03-06,1.17583517488696
2019-03-07,-0.2258296121464174
2019-03-08,0.7108481482794569
2019-03-09,4.599416424174477
2019-03-10,2.716633283547112
2019-03-11,1.6951218009510884
2019-03-12,-0.0731709961560949
2019-03-13,0.13359273762753185
2019-03-14,0.7589708308177444
2019-03-15,1.3724949173246763
2019-03-16,0.9242021002909789
2019-03-17,1.7817543906810431
2019-03-18,3.282397542721155
2019-03-19,1.3074865367114339
2019-03-20,2.8011129105539903
2019-03-21,2.9521400499705477
2019-03-22,2.7583802892190836
2019-03-23,2.2158815418807394
2019-03-24,1.5931833680186875
2019-03-25,3.884836347212382
2019-03-26,3.4380860902549664
2019-03-27,5.912360814969259
2019-03-28,4.2054759389700305
2019-03-29,1.174000072912215
2019-03-30,1.7948620154144745
2019-03-31,12.117965318556713
2019-04-01,8.192139426911139
2019-04-02,4.042002290334379
2019-04-03,5.886402215813711
2019-04-04,5.688481550760941
2019-04-05,6.9339330731708255
2019-04-06,2.766005035005061
2019-04-07,2.718430367210647
2019-04-08,1.7410149757707398
2019-04-09,1.152831341967048
2019-04-10,1.5415385965142465
2019-04-11,5.707269979796072
2019-04-12,6.095210231652361
2019-04-13,8.142033039459262
2019-04-14,3.572388130749061
2019-04-15,6.273386955297652
2019-04-16,8.702899316278092
2019-04-17,9.668021879881133
2019-04-18,4.219845450682592
2019-04-19,2.88139108662499
2019-04-20,1.915389821389791
2019-04-21,1.71914595026334
2019-04-22,5.550085201263995
2019-04-23,5.992519450511537
2019-04-24,3.8556217837202995
2019-04-25,2.6322157533078507
2019-04-26,7.398191421500276
2019-04-27,4.0306675632109785
2019-04-28,1.6506334604471207
2019-04-29,1.917478980176231
2019-04-30,8.496984712130459
2019-05-01,5.229253622234465
2019-05-02,1.8597711011671123
2019-05-03,0.39445853816021825
2019-05-04,1.2206097932891873
2019-05-05,0.6296189754130509
2019-05-06,0.9118032482209454
2019-05-07,2.233052274910763
2019-05-08,2.787602175267138
2019-05-09,5.075316661663143
2019-05-10,8.792724370049097
2019-05-11,9.943856135273736
2019-05-12,8.668471534114584
2019-05-13,6.596866481648768
2019-05-14,4.323203278828069
2019-05-15,4.855847561307802
2019-05-16,2.9367301554472887
2019-05-17,-0.2364590178859898
2019-05-18,0.29327610698060524
2019-05-19,4.446317935253662
2019-05-20,4.29553139310792
2019-05-21,5.1290698798400305
2019-05-22,12.939367468834277
2019-05-23,10.95028594108743
2019-05-24,4.147043323345467
2019-05-25,1.4232341917625662
2019-05-26,1.9477945744646745
2019-05-27,2.7583401421304976
2019-05-28,6.349988460641974
2019-05-29,9.155023100436631
2019-05-30,12.31007652948313
2019-05-31,15.15288443730196
2019-06-01,6.878469427054202
2019-06-02,4.440953790196157
2019-06-03,4.793474883185437
2019-06-04,5.155177592749088
2019-06-05,5.015281361694419
2019-06-06,5.920150250479564
2019-06-07,7.353492218477878
2019-06-08,5.598705295871751
2019-06-09,3.2267356826540436
2019-06-10,1.589300371251159
2019-06-11,8.199281160882384
2019-06-12,8.806908513738987
2019-06-13,6.125593496475111
2019-06-14,4.770183758996146
2019-06-15,5.32772629001446
2019-06-16,7.386775041459638
2019-06-17,6.000052366990156
2019-06-18,6.944017779881959
2019-06-19,4.319939541033144
2019-06-20,2.2780554164912825
2019-06-21,2.2567767049404326
2019-06-22,3.786951249468285
2019-06-23,5.68146684167531
2019-06-24,4.252836861938637
2019-06-25,0.18232517980313528
2019-06-26,-0.36499604585515094
2019-06-27,-0.756188053623595
2019-06-28,-0.16340861099437132
2019-06-29,-0.2918294375139318
2019-06-30,-0.3799733763802662
