Date,FRI2,FRC2,FRI3,FRI1,FRB0,FRC1,FRK1
2019-01-01,0.2551662087537009,0.3642995547832038,0.1763618912816125,0.1868597262232631,0.2081584630518587,0.22718928415621117,0.23615877897540602
2019-01-02,0.26202561624628584,0.3705767454199578,0.17885093571596428,0.1888588889527735,0.21131844525233529,0.23096823312747733,0.24079264683306525
2019-01-03,0.2737885625591072,0.3721438652003564,0.19235905635433395,0.1996644789705212,0.22235918262025506,0.23378839180505276,0.2447561621890047
2019-01-04,0.2935246126249665,0.3941818614214602,0.19916985839784673,0.22401319187666852,0.22737557908457168,0.24617656941395671,0.25847546286366924
2019-01-05,0.29829042811204615,0.3999146368456761,0.20464315280886178,0.2313019462603223,0.2292421245891187,0.24737947393729445,0.2628636295009414
2019-01-06,0.30277114418284024,0.4009540505277548,0.20699716406129795,0.23492904143158228,0.232058216369869,0.24778955234665317,0.2663564011257536
2019-01-07,0.33443190669910117,0.4166682476708833,0.23459113972887424,0.26248654947577654,0.24815196872721865,0.26122686398076567,0.28188157641586153
2019-01-08,0.3455895362335363,0.4238695514125638,0.245081333774798,0.26782037725556795,0.2524305786213413,0.2648947285079049,0.29065244202024515
2019-01-09,0.3504247658499714,0.43240286225805713,0.24966756937653822,0.26984040152343935,0.2570116529859549,0.2679897975057269,0.2950100390545262
2019-01-10,0.37547855324054275,0.44141395309848613,0.26841910715834566,0.2815505138415774,0.2651522633363402,0.27417234079855873,0.30135015600173815
2019-01-11,0.3962690766562459,0.46739911760360164,0.28157815552877313,0.2915576461804534,0.27473941349570125,0.2816105072501955,0.30430382928720195
2019-01-12,0.4016685363973813,0.47025229950154246,0.2851543269698892,0.2957916534536341,0.2774479359229636,0.28052781289364176,0.29864405561849944
2019-01-13,0.4034195245751216,0.47143784247392106,0.2872007988490185,0.29743882899560947,0.2787162352948779,0.2807553455363392,0.29686024768097896
2019-01-14,0.42100911865584606,0.4796616332410518,0.2993672768345566,0.31105084890034657,0.2850275379466868,0.28701021463992943,0.30813409662556684
2019-01-15,0.4253806430088815,0.4844171453496952,0.3018613182912651,0.3153134343377056,0.28661962758410753,0.2895719663761621,0.31064757102741425
2019-01-16,0.4273047193202758,0.4849409121290186,0.3030100965247099,0.3166826800417847,0.2878082782686218,0.2892015536343381,0.31086669816050244
2019-01-17,0.42921344110938336,0.487605680085682,0.3050042423534861,0.31807276773885773,0.2898611044237533,0.29080164813200343,0.31168079604105886
2019-01-18,0.44059891024619047,0.4853685315235217,0.312793701209033,0.3258050161191367,0.2950719222838458,0.291328623740888,0.3148832335760701
2019-01-19,0.44672363109191143,0.4901370670614098,0.3155851553316972,0.32785751389488327,0.2989195784569806,0.2955593136705515,0.319532732451938
2019-01-20,0.45066616044919794,0.4920174393436676,0.31861064051281834,0.32869670589756644,0.30057154874060804,0.29689302907817683,0.32102347717621416
2019-01-21,0.4554232295646782,0.49450233468272337,0.3217456906680924,0.33220571025713913,0.30329938276428514,0.29863458876192983,0.32352463113739216
2019-01-22,0.45706379238465195,0.4894400420286536,0.3232904709871131,0.3339353940036576,0.3056653243250691,0.29630126300505993,0.318878295639369
2019-01-23,0.4598903306273374,0.4891697508033647,0.32523298322069427,0.33482368477312163,0.3093235563298921,0.2987252482328038,0.3191917156981416
2019-01-24,0.4592839867981733,0.4863439299517041,0.32538827572732426,0.33455171277091844,0.308380676644898,0.2969324310119002,0.31791281813372685
2019-01-25,0.4573325586342922,0.48265069260636395,0.3238568853152362,0.3338087456248399,0.30586084097467753,0.2954277329972018,0.3165299380679439
2019-01-26,0.4578841083167009,0.4840190479202523,0.3256392328470886,0.3350405188704093,0.3074958865667581,0.29674227072909953,0.31701805587989035
2019-01-27,0.4579113444314033,0.4852702618982746,0.32536930901546157,0.3343149850181918,0.30767415877784793,0.2959685973425702,0.3156689027198172
2019-01-28,0.4581047672447285,0.48482305022427163,0.32798949885758305,0.3355811239317441,0.3116238903865798,0.29538837182213,0.31468508329865436
2019-01-29,0.45660807865906855,0.4826241939253375,0.3278652713607151,0.3349869043931385,0.3091057203978816,0.292353757948675,0.31388032631978574
2019-01-30,0.46601584784385963,0.48570237918479614,0.33774886743173754,0.33714265984129504,0.3235385913560397,0.3025540349144971,0.31662792981096877
2019-01-31,0.4799633537156342,0.514228410438851,0.3489916888019286,0.3430619266772229,0.33594798099849493,0.3233582317537945,0.32298786077189684
2019-02-01,0.4789354765198363,0.5115892074582089,0.3476755012943127,0.3437221446849917,0.33503728376037845,0.3235081814615811,0.32189380938649814
2019-02-02,0.4811962873133519,0.5080787654302492,0.3490452335657057,0.34569406707908784,0.3365760578260197,0.32320585212905734,0.32215239398431367
2019-02-03,0.4815665946595671,0.5145099560047959,0.35198632482276343,0.3400332068048999,0.3430986039706996,0.33154574725896196,0.31866538013392975
2019-02-04,0.47748130324587895,0.5066661475747921,0.3490897975956313,0.33526765062282826,0.34035126864809917,0.3303934194488042,0.31300448044821993
2019-02-05,0.47349991269878755,0.5018803985482319,0.34573121495974674,0.3323384246941639,0.3367308204240755,0.3277495468568265,0.30959507225270033
2019-02-06,0.47230170253459186,0.4991020679890492,0.3466309255959071,0.3318117334763116,0.3366073964511968,0.32650653461497187,0.30805678391005703
2019-02-07,0.4831935405736318,0.5128824309994573,0.3531662568539432,0.3423890719869714,0.33832100107278085,0.3321561258507296,0.3145455380502973
2019-02-08,0.4962318001112665,0.5176443680219595,0.3610190307066584,0.3497788838990317,0.3413567206966988,0.3327753859888768,0.3210745378063751
