Date,TP
2019-01-01,273.87840658510083
2019-01-02,276.5263935955768
2019-01-03,281.5693364465943
2019-01-04,284.67697254603434
2019-01-05,277.08488120698576
2019-01-06,275.7593777712536
2019-01-07,288.85024444050515
2019-01-08,278.2628100096845
2019-01-09,277.9455191066361
2019-01-10,281.3907283369559
2019-01-11,284.8176311031003
2019-01-12,277.3761472298488
2019-01-13,275.1379972418076
2019-01-14,282.38338618037085
2019-01-15,275.7812843641379
2019-01-16,274.42526934966344
2019-01-17,274.88410308208785
2019-01-18,280.20920048226924
2019-01-19,276.80945606490803
2019-01-20,274.53656741994695
2019-01-21,275.12396343894426
2019-01-22,276.79678695216364
2019-01-23,276.03654558817357
2019-01-24,274.0834694835111
2019-01-25,272.40112639930805
2019-01-26,274.9227344357167
2019-01-27,276.8086185018202
2019-01-28,278.1838092414193
2019-01-29,273.65658034888867
2019-01-30,284.8162769829731
2019-01-31,283.24879025441874
2019-02-01,274.86773624150595
2019-02-02,276.74064497689045
2019-02-03,281.2705740925563
2019-02-04,277.92452023457923
2019-02-05,274.8896648750339
2019-02-06,273.53007659010075
2019-02-07,283.1443186403859
2019-02-08,281.1508590252555
2019-02-09,291.72635043949106
2019-02-10,276.9848616713203
2019-02-11,275.3033151107927
2019-02-12,283.0004698193842
2019-02-13,283.1338347000812
2019-02-14,278.0892741990566
2019-02-15,273.4095485164222
2019-02-16,273.53820065532483
2019-02-17,276.536627164218
2019-02-18,278.081433795166
2019-02-19,274.2320760313057
2019-02-20,281.6924526325034
2019-02-21,276.00311652066256
2019-02-22,275.4091319710921
2019-02-23,283.54194835824285
2019-02-24,283.17157732258977
2019-02-25,279.12625639181255
2019-02-26,274.5899795537806
2019-02-27,276.45075290613136
2019-02-28,273.64231927821515
2019-03-01,277.42645305164723
2019-03-02,282.1570055554103
2019-03-03,278.246887768984
2019-03-04,282.57765388867756
2019-03-05,282.5496764930311
2019-03-06,276.1957021377519
2019-03-07,275.97900277663825
2019-03-08,274.3901819978304
2019-03-09,277.41307138530084
2019-03-10,275.1605656384902
2019-03-11,272.8752533148497
2019-03-12,273.4275519054389
2019-03-13,273.0079250865384
2019-03-14,273.6729242925334
2019-03-15,274.76108032457023
2019-03-16,274.2548629837096
2019-03-17,275.36560239041324
2019-03-18,276.4313925963507
2019-03-19,274.48280396326265
2019-03-20,275.895505371743
2019-03-21,274.0928963766799
2019-03-22,273.7686770879276
2019-03-23,273.62439157017485
2019-03-24,272.53212908902407
2019-03-25,274.1838246551632
2019-03-26,272.8303697469863
2019-03-27,277.32013216885616
2019-03-28,276.55215444243913
2019-03-29,273.8181401548948
2019-03-30,273.79104698105976
2019-03-31,283.7631444164103
2019-04-01,280.47123048221283
2019-04-02,277.8177728342299
2019-04-03,280.6289147461522
2019-04-04,278.60041364441014
2019-04-05,279.7989237722195
2019-04-06,276.1169582164709
2019-04-07,274.16781403269607
2019-04-08,273.72390759670725
2019-04-09,274.66982489424356
2019-04-10,274.9232883749327
2019-04-11,276.8992513170928
2019-04-12,277.4834219583494
2019-04-13,279.3320089300528
2019-04-14,277.6195917980976
2019-04-15,277.4608951156118
2019-04-16,279.08449500074863
2019-04-17,279.68398703119067
2019-04-18,275.1342061405287
2019-04-19,272.6057807520574
2019-04-20,273.09028800811643
2019-04-21,274.1972645310257
2019-04-22,276.75097777186755
2019-04-23,276.07314628592474
2019-04-24,275.63388089922864
2019-04-25,276.2075649181962
2019-04-26,278.36580436529624
2019-04-27,275.451948738921
2019-04-28,274.66831302282765
2019-04-29,275.42828212845933
2019-04-30,279.87335525847527
2019-05-01,277.06130467481154
2019-05-02,274.6268678461779
2019-05-03,273.26492080356803
2019-05-04,272.4767360865943
2019-05-05,272.96612469265995
2019-05-06,272.9173219367175
2019-05-07,274.5386265435288
2019-05-08,275.80126435501177
2019-05-09,277.6815249155355
2019-05-10,281.3008529223357
2019-05-11,280.4348971452283
2019-05-12,279.4609727544298
2019-05-13,278.13779859696234
2019-05-14,274.91543802266716
2019-05-15,273.645498420216
2019-05-16,274.22942358019577
2019-05-17,274.1209712480569
2019-05-18,273.9748563626323
2019-05-19,275.8537669389437
2019-05-20,273.8224832415721
2019-05-21,275.07706712281424
2019-05-22,283.7859456986119
2019-05-23,280.98545596646824
2019-05-24,275.0311990402648
2019-05-25,272.90665021646197
2019-05-26,274.42890997886377
2019-05-27,274.87311281542924
2019-05-28,277.8146976624294
2019-05-29,279.36747154196127
2019-05-30,280.160507628946
2019-05-31,283.93975310351794
2019-06-01,278.27165567065856
2019-06-02,276.0907119295378
2019-06-03,274.62880774820576
2019-06-04,275.47959635830733
2019-06-05,276.52719026800787
2019-06-06,276.7991803496764
2019-06-07,278.06203332867557
2019-06-08,276.0420313077137
2019-06-09,273.01234299571087
2019-06-10,272.92606929388427
2019-06-11,276.90011031379004
2019-06-12,276.8348726761527
2019-06-13,274.7325890635485
2019-06-14,275.1282841314319
2019-06-15,276.39265855018664
2019-06-16,278.84311993359455
2019-06-17,277.3189083502663
2019-06-18,276.6695259580359
2019-06-19,274.45436220036635
2019-06-20,273.4184061998104
2019-06-21,273.3789450350826
2019-06-22,275.9509907888288
2019-06-23,278.8833484433694
2019-06-24,277.04715600642095
2019-06-25,273.5170134671248
2019-06-26,272.47308461536375
2019-06-27,272.34163395397945
2019-06-28,272.3240007553774
2019-06-29,273.0420622699491
2019-06-30,272.4900227377975
2019-07-01,272.01194779750574
2019-07-02,272.2201523337659
2019-07-03,271.5735779050297
2019-07-04,271.83945633063126
2019-07-05,272.233959932222
