Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2019-01-01,274.4969142069711,274.16323605948054,272.7920401943738,272.80180621760525,275.1139127464985,275.02301390489623,275.18806688335764,274.5919768599542,272.61603607016696,273.8010236275181,273.435544932613,275.2842614350203,277.8635193795406,272.110140905071,272.71791601211225,273.65610956528366,273.3229998355872,272.30259996957426,272.4130995462214,272.83703813657445,274.9152817986972
2019-01-02,275.5391564086114,276.51971091771037,276.9685015999334,279.44099342897283,275.5911332934047,275.85692376147824,275.61219671883936,275.50306978928114,275.2396417942141,277.4830153994527,277.92975765828413,274.1459287180171,275.47130042475237,274.21415475372294,280.00940749258496,275.2490562200668,275.15478560316757,275.1790958680409,277.9177271075623,279.73561963233516,278.29308891667904
2019-01-03,284.30114951825254,285.1213411555162,277.8079172057971,275.20212572819037,288.69374045223094,287.25782447770587,282.4960614083488,283.0373563338066,273.62068206270857,280.07905285776513,276.7816856493945,289.303061685342,290.68424014291617,284.85460051899753,286.62989423153647,287.3267873623772,274.3654403074277,278.3596690851028,278.37428778740076,274.9862229503891,273.67292445727554
2019-01-04,282.3669972112495,279.168430647877,286.36578328982165,296.1442169631158,276.482262187916,278.7405656535274,279.28092179398925,281.60578526318915,281.5451078165176,290.82913096625117,290.05248236755705,277.207874518205,277.4520576775393,297.4987129061473,293.40048410766786,280.4743480190663,280.99642481609413,292.69467341495164,287.0448723443315,288.2307253369591,280.6345661647473
2019-01-05,274.6524276760129,275.4330053600628,274.9476386904049,280.93550174505725,275.17037186186496,274.4725572228097,274.5877346332156,274.2414139279246,276.1780922373836,278.07094391139816,279.1745122087403,275.8566178503873,276.5261810284691,280.74371405558617,278.4368812720592,278.7693932874282,277.4743459157476,280.0162702031454,277.85039163398307,277.400574717446,277.8439359075739
2019-01-06,275.67493666442874,276.1271126908943,273.2949064492182,273.83635352984135,275.8319800705155,275.7277839903808,275.0865301779805,275.1102042630433,272.63931450792404,275.8395078850463,275.78423437098235,276.74444555419325,279.9274302653887,277.1810206673245,277.97909461762595,275.6103267133744,274.0015023347936,276.871227312257,276.8202624631901,274.76678824719005,276.0919704207328
2019-01-07,286.72546884116787,289.402522842162,286.9386303510684,289.55088350665204,287.65413104976585,287.3377923674798,285.98551766821134,286.0838766314028,278.0976409184975,288.59554678862645,284.45119357688816,291.82180681908443,292.1381525104087,300.93088038855996,305.363463403441,301.0640620618486,280.4754301314607,288.76465831033255,289.10818973842345,286.3395020281139,279.02578331701295
2019-01-08,275.7264390778401,279.1748785483884,277.8020808760832,280.6483891303895,275.13509910348495,273.860620968584,272.1809031865864,272.78984808786385,276.28989550641637,275.2357685235656,276.04140603002355,281.7973167857507,277.34794049376717,279.9400365586291,286.2460653127583,285.09766679860957,277.54286443374247,278.365193758279,283.13055587931933,281.475371252235,277.6906698910573
2019-01-09,276.96061574243515,277.75883552946055,276.6736110818814,282.3814505888783,278.049431851695,276.1113390978345,274.7409045129373,275.28229209209854,277.44933728009653,277.5140657666105,277.7567053010389,278.56885142703123,282.29829649101185,274.4689790237044,278.1628011770494,277.74603957507816,274.6511599147296,274.5683276517349,278.4987375634311,284.51261014610446,282.7015094245166
2019-01-10,278.4645417238454,282.3923643819426,280.103269052856,283.8738164393543,277.69468160060774,279.1794922189693,278.86428654988407,278.85178714160645,278.2115251732668,289.064409409404,286.66141667105876,280.45756815873233,279.4779138911918,285.6737103124489,298.7340103025287,292.9471128478859,273.1336059229649,276.23627535406837,281.1287485899649,274.3222435035489,273.73251582994334
